county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,24-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",2,0,4,6
City & County of Honolulu,24-01,US Representative,1,R,"DJOU, Charles K.",85,12,54,151
City & County of Honolulu,24-01,US Representative,1,R,"GIUFFRE, John Raghu",3,0,2,5
City & County of Honolulu,24-01,US Representative,1,D,"HANABUSA, Colleen W.",353,43,249,645
City & County of Honolulu,24-01,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",60,11,39,110
City & County of Honolulu,24-01,State Senate,12,R,"LARSON, Liz",56,9,44,109
City & County of Honolulu,24-01,State Senate,12,D,"GALUTERIA, Brickwood M.",318,44,217,579
City & County of Honolulu,24-01,State Representative,24,R,"SABEY, Isaiah (Kauka)",54,8,40,102
City & County of Honolulu,24-01,State Representative,24,D,"BELATTI, Della Au",278,30,172,480
City & County of Honolulu,24-01,State Representative,24,D,"CASE, Kimberly S.",99,20,82,201
City & County of Honolulu,24-02,US Senator,,R,"CARROLL, John",9,1,10,20
City & County of Honolulu,24-02,US Senator,,R,"COLLINS, Charles Augustine",2,3,3,8
City & County of Honolulu,24-02,US Senator,,R,"LINGLE, Linda",205,14,104,323
City & County of Honolulu,24-02,US Senator,,R,"PIRKOWSKI, Eddie",2,0,0,2
City & County of Honolulu,24-02,US Senator,,R,"ROCO, John P.",1,1,0,2
City & County of Honolulu,24-02,US Senator,,N,"BEASLEY, Heath",1,0,0,1
City & County of Honolulu,24-02,US Senator,,D,"CASE, Ed",356,76,297,729
City & County of Honolulu,24-02,US Senator,,D,"GILLESPIE, Michael D.",1,1,5,7
City & County of Honolulu,24-02,US Senator,,D,"GIMBERNAT, Antonio",1,0,1,2
City & County of Honolulu,24-02,US Senator,,D,"HIRONO, Mazie",370,57,347,774
City & County of Honolulu,24-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,0,7,9
City & County of Honolulu,24-02,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",12,2,6,20
City & County of Honolulu,24-02,US Representative,1,R,"DJOU, Charles K.",196,16,98,310
City & County of Honolulu,24-02,US Representative,1,R,"GIUFFRE, John Raghu",3,0,1,4
City & County of Honolulu,24-02,US Representative,1,D,"HANABUSA, Colleen W.",545,96,491,1132
City & County of Honolulu,24-02,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",129,27,107,263
City & County of Honolulu,24-02,State Senate,11,R,"FENTON, Larry",148,12,77,237
City & County of Honolulu,24-02,State Senate,11,D,"FUKUNAGA, Carol",368,57,301,726
City & County of Honolulu,24-02,State Senate,11,D,"TANIGUCHI, Brian T.",327,68,316,711
City & County of Honolulu,24-02,State Representative,24,R,"SABEY, Isaiah (Kauka)",150,13,84,247
City & County of Honolulu,24-02,State Representative,24,D,"BELATTI, Della Au",464,78,372,914
City & County of Honolulu,24-02,State Representative,24,D,"CASE, Kimberly S.",181,40,197,418
City & County of Honolulu,24-03,US Senator,,R,"CARROLL, John",10,3,16,29
City & County of Honolulu,24-03,US Senator,,R,"COLLINS, Charles Augustine",0,1,1,2
City & County of Honolulu,24-03,US Senator,,R,"LINGLE, Linda",117,18,144,279
City & County of Honolulu,24-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,2,2
City & County of Honolulu,24-03,US Senator,,R,"ROCO, John P.",3,1,0,4
City & County of Honolulu,24-03,US Senator,,N,"BEASLEY, Heath",2,0,1,3
City & County of Honolulu,24-03,US Senator,,D,"CASE, Ed",306,51,347,704
City & County of Honolulu,24-03,US Senator,,D,"GILLESPIE, Michael D.",2,2,5,9
City & County of Honolulu,24-03,US Senator,,D,"GIMBERNAT, Antonio",2,0,3,5
City & County of Honolulu,24-03,US Senator,,D,"HIRONO, Mazie",261,41,318,620
City & County of Honolulu,24-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,0,5,7
City & County of Honolulu,24-03,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",3,1,9,13
City & County of Honolulu,24-03,US Representative,1,R,"DJOU, Charles K.",119,18,143,280
City & County of Honolulu,24-03,US Representative,1,R,"GIUFFRE, John Raghu",1,1,4,6
City & County of Honolulu,24-03,US Representative,1,D,"HANABUSA, Colleen W.",387,61,477,925
City & County of Honolulu,24-03,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",119,25,140,284
City & County of Honolulu,24-03,State Senate,11,R,"FENTON, Larry",70,17,106,193
City & County of Honolulu,24-03,State Senate,11,D,"FUKUNAGA, Carol",318,54,345,717
City & County of Honolulu,24-03,State Senate,11,D,"TANIGUCHI, Brian T.",226,37,296,559
City & County of Honolulu,24-03,State Representative,24,R,"SABEY, Isaiah (Kauka)",79,16,109,204
City & County of Honolulu,24-03,State Representative,24,D,"BELATTI, Della Au",420,64,464,948
City & County of Honolulu,24-03,State Representative,24,D,"CASE, Kimberly S.",99,24,151,274
City & County of Honolulu,24-04,US Senator,,R,"CARROLL, John",6,1,10,17
City & County of Honolulu,24-04,US Senator,,R,"COLLINS, Charles Augustine",1,0,1,2
City & County of Honolulu,24-04,US Senator,,R,"LINGLE, Linda",82,15,87,184
City & County of Honolulu,24-04,US Senator,,R,"PIRKOWSKI, Eddie",0,0,1,1
City & County of Honolulu,24-04,US Senator,,R,"ROCO, John P.",0,0,1,1
City & County of Honolulu,24-04,US Senator,,N,"BEASLEY, Heath",0,0,2,2
City & County of Honolulu,24-04,US Senator,,D,"CASE, Ed",158,46,205,409
City & County of Honolulu,24-04,US Senator,,D,"GILLESPIE, Michael D.",1,2,3,6
City & County of Honolulu,24-04,US Senator,,D,"GIMBERNAT, Antonio",0,0,2,2
City & County of Honolulu,24-04,US Senator,,D,"HIRONO, Mazie",227,52,254,533
City & County of Honolulu,24-04,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,4,4
City & County of Honolulu,24-04,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",1,0,7,8
City & County of Honolulu,24-04,US Representative,1,R,"DJOU, Charles K.",82,13,88,183
City & County of Honolulu,24-04,US Representative,1,R,"GIUFFRE, John Raghu",1,1,1,3
City & County of Honolulu,24-04,US Representative,1,D,"HANABUSA, Colleen W.",309,79,365,753
City & County of Honolulu,24-04,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",49,14,77,140
City & County of Honolulu,24-04,State Senate,11,R,"FENTON, Larry",58,14,71,143
City & County of Honolulu,24-04,State Senate,11,D,"FUKUNAGA, Carol",220,49,266,535
City & County of Honolulu,24-04,State Senate,11,D,"TANIGUCHI, Brian T.",146,46,183,375
City & County of Honolulu,24-04,State Representative,24,R,"SABEY, Isaiah (Kauka)",59,13,72,144
City & County of Honolulu,24-04,State Representative,24,D,"BELATTI, Della Au",276,72,334,682
City & County of Honolulu,24-04,State Representative,24,D,"CASE, Kimberly S.",87,19,102,208
City & County of Honolulu,25-01,US Senator,,R,"CARROLL, John",2,0,0,2
City & County of Honolulu,25-01,US Senator,,R,"COLLINS, Charles Augustine",1,0,0,1
City & County of Honolulu,25-01,US Senator,,R,"LINGLE, Linda",30,0,0,30
City & County of Honolulu,25-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,25-01,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,25-01,US Senator,,N,"BEASLEY, Heath",2,0,0,2
City & County of Honolulu,25-01,US Senator,,D,"CASE, Ed",60,6,0,66
City & County of Honolulu,25-01,US Senator,,D,"GILLESPIE, Michael D.",1,0,0,1
City & County of Honolulu,25-01,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,25-01,US Senator,,D,"HIRONO, Mazie",79,1,0,80
City & County of Honolulu,25-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,25-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",2,0,0,2
City & County of Honolulu,25-01,US Representative,1,R,"DJOU, Charles K.",31,0,0,31
City & County of Honolulu,25-01,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,25-01,US Representative,1,D,"HANABUSA, Colleen W.",105,3,0,108
City & County of Honolulu,25-01,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",24,4,0,28
City & County of Honolulu,25-01,State Senate,11,R,"FENTON, Larry",23,0,0,23
City & County of Honolulu,25-01,State Senate,11,D,"FUKUNAGA, Carol",74,3,0,77
City & County of Honolulu,25-01,State Senate,11,D,"TANIGUCHI, Brian T.",51,2,0,53
City & County of Honolulu,25-01,State Representative,25,D,"LUKE, Sylvia",91,4,0,95
City & County of Honolulu,25-02,US Senator,,R,"CARROLL, John",13,4,14,31
City & County of Honolulu,25-02,US Senator,,R,"COLLINS, Charles Augustine",1,0,1,2
City & County of Honolulu,25-02,US Senator,,R,"LINGLE, Linda",162,36,145,343
City & County of Honolulu,25-02,US Senator,,R,"PIRKOWSKI, Eddie",0,1,0,1
City & County of Honolulu,25-02,US Senator,,R,"ROCO, John P.",1,0,0,1
City & County of Honolulu,25-02,US Senator,,N,"BEASLEY, Heath",3,2,3,8
City & County of Honolulu,25-02,US Senator,,D,"CASE, Ed",370,90,343,803
City & County of Honolulu,25-02,US Senator,,D,"GILLESPIE, Michael D.",3,2,5,10
City & County of Honolulu,25-02,US Senator,,D,"GIMBERNAT, Antonio",2,1,2,5
City & County of Honolulu,25-02,US Senator,,D,"HIRONO, Mazie",405,126,391,922
City & County of Honolulu,25-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",5,2,3,10
City & County of Honolulu,25-02,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",6,0,8,14
City & County of Honolulu,25-02,US Representative,1,R,"DJOU, Charles K.",167,36,130,333
City & County of Honolulu,25-02,US Representative,1,R,"GIUFFRE, John Raghu",3,1,7,11
City & County of Honolulu,25-02,US Representative,1,D,"HANABUSA, Colleen W.",594,172,586,1352
City & County of Honolulu,25-02,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",133,35,113,281
City & County of Honolulu,25-02,State Senate,11,R,"FENTON, Larry",108,29,81,218
City & County of Honolulu,25-02,State Senate,11,D,"FUKUNAGA, Carol",470,121,409,1000
City & County of Honolulu,25-02,State Senate,11,D,"TANIGUCHI, Brian T.",256,85,273,614
City & County of Honolulu,25-02,State Representative,25,D,"LUKE, Sylvia",607,163,592,1362
City & County of Honolulu,25-03,US Senator,,R,"CARROLL, John",2,0,3,5
City & County of Honolulu,25-03,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,25-03,US Senator,,R,"LINGLE, Linda",14,0,8,22
City & County of Honolulu,25-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,25-03,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,25-03,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,25-03,US Senator,,D,"CASE, Ed",34,5,26,65
City & County of Honolulu,25-03,US Senator,,D,"GILLESPIE, Michael D.",1,0,0,1
City & County of Honolulu,25-03,US Senator,,D,"GIMBERNAT, Antonio",1,0,0,1
City & County of Honolulu,25-03,US Senator,,D,"HIRONO, Mazie",40,11,51,102
City & County of Honolulu,25-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,3,3
City & County of Honolulu,25-03,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,25-03,US Representative,1,R,"DJOU, Charles K.",12,0,7,19
City & County of Honolulu,25-03,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,25-03,US Representative,1,D,"HANABUSA, Colleen W.",63,16,70,149
City & County of Honolulu,25-03,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",12,1,7,20
City & County of Honolulu,25-03,State Senate,11,R,"FENTON, Larry",3,0,5,8
City & County of Honolulu,25-03,State Senate,11,D,"FUKUNAGA, Carol",33,7,43,83
City & County of Honolulu,25-03,State Senate,11,D,"TANIGUCHI, Brian T.",40,8,32,80
City & County of Honolulu,25-03,State Representative,25,D,"LUKE, Sylvia",66,13,74,153
City & County of Honolulu,25-04,US Senator,,R,"CARROLL, John",7,0,17,24
City & County of Honolulu,25-04,US Senator,,R,"COLLINS, Charles Augustine",2,0,2,4
City & County of Honolulu,25-04,US Senator,,R,"LINGLE, Linda",185,32,148,365
City & County of Honolulu,25-04,US Senator,,R,"PIRKOWSKI, Eddie",2,0,2,4
City & County of Honolulu,25-04,US Senator,,R,"ROCO, John P.",1,0,2,3
City & County of Honolulu,25-04,US Senator,,N,"BEASLEY, Heath",1,1,3,5
City & County of Honolulu,25-04,US Senator,,D,"CASE, Ed",411,98,437,946
City & County of Honolulu,25-04,US Senator,,D,"GILLESPIE, Michael D.",3,1,3,7
City & County of Honolulu,25-04,US Senator,,D,"GIMBERNAT, Antonio",3,1,1,5
City & County of Honolulu,25-04,US Senator,,D,"HIRONO, Mazie",523,92,627,1242
City & County of Honolulu,25-04,US Senator,,D,"REYES, Arturo Pacheco (Art)",6,1,10,17
City & County of Honolulu,25-04,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",6,2,6,14
City & County of Honolulu,25-04,US Representative,1,R,"DJOU, Charles K.",180,27,144,351
City & County of Honolulu,25-04,US Representative,1,R,"GIUFFRE, John Raghu",4,0,1,5
City & County of Honolulu,25-04,US Representative,1,D,"HANABUSA, Colleen W.",728,135,837,1700
City & County of Honolulu,25-04,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",142,44,134,320
City & County of Honolulu,25-04,State Senate,13,D,"CHUN OAKLAND, Suzanne N.J.",746,155,835,1736
City & County of Honolulu,25-04,State Representative,25,D,"LUKE, Sylvia",777,152,868,1797
City & County of Honolulu,25-05,US Senator,,R,"CARROLL, John",8,1,7,16
City & County of Honolulu,25-05,US Senator,,R,"COLLINS, Charles Augustine",1,0,1,2
City & County of Honolulu,25-05,US Senator,,R,"LINGLE, Linda",110,11,118,239
City & County of Honolulu,25-05,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,25-05,US Senator,,R,"ROCO, John P.",1,0,1,2
City & County of Honolulu,25-05,US Senator,,N,"BEASLEY, Heath",2,0,1,3
City & County of Honolulu,25-05,US Senator,,D,"CASE, Ed",254,43,338,635
City & County of Honolulu,25-05,US Senator,,D,"GILLESPIE, Michael D.",1,0,2,3
City & County of Honolulu,25-05,US Senator,,D,"GIMBERNAT, Antonio",1,1,1,3
City & County of Honolulu,25-05,US Senator,,D,"HIRONO, Mazie",245,46,273,564
City & County of Honolulu,25-05,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,1,3,6
City & County of Honolulu,25-05,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",1,0,0,1
City & County of Honolulu,25-05,US Representative,1,R,"DJOU, Charles K.",111,12,103,226
City & County of Honolulu,25-05,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,25-05,US Representative,1,D,"HANABUSA, Colleen W.",361,65,425,851
City & County of Honolulu,25-05,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",82,18,115,215
City & County of Honolulu,25-05,State Senate,13,D,"CHUN OAKLAND, Suzanne N.J.",385,77,476,938
City & County of Honolulu,25-05,State Representative,25,D,"LUKE, Sylvia",380,66,466,912
City & County of Honolulu,26-01,US Senator,,R,"CARROLL, John",4,2,8,14
City & County of Honolulu,26-01,US Senator,,R,"COLLINS, Charles Augustine",1,0,2,3
City & County of Honolulu,26-01,US Senator,,R,"LINGLE, Linda",116,13,113,242
City & County of Honolulu,26-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,2,2
City & County of Honolulu,26-01,US Senator,,R,"ROCO, John P.",2,0,1,3
City & County of Honolulu,26-01,US Senator,,N,"BEASLEY, Heath",3,0,1,4
City & County of Honolulu,26-01,US Senator,,D,"CASE, Ed",214,39,228,481
City & County of Honolulu,26-01,US Senator,,D,"GILLESPIE, Michael D.",0,0,1,1
City & County of Honolulu,26-01,US Senator,,D,"GIMBERNAT, Antonio",0,0,1,1
City & County of Honolulu,26-01,US Senator,,D,"HIRONO, Mazie",330,47,343,720
City & County of Honolulu,26-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",4,2,7,13
City & County of Honolulu,26-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",2,0,4,6
City & County of Honolulu,26-01,US Representative,1,R,"DJOU, Charles K.",113,15,114,242
City & County of Honolulu,26-01,US Representative,1,R,"GIUFFRE, John Raghu",4,0,0,4
City & County of Honolulu,26-01,US Representative,1,D,"HANABUSA, Colleen W.",438,72,462,972
City & County of Honolulu,26-01,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",63,11,76,150
City & County of Honolulu,26-01,State Senate,12,R,"LARSON, Liz",95,11,81,187
City & County of Honolulu,26-01,State Senate,12,D,"GALUTERIA, Brickwood M.",384,67,394,845
City & County of Honolulu,26-01,State Representative,26,R,"AU, Tiffany H.Y.",96,13,86,195
City & County of Honolulu,26-01,State Representative,26,D,"AHU ISA, Lei",100,29,134,263
City & County of Honolulu,26-01,State Representative,26,D,"KAPUNIAI, Ryan (Toma)",19,4,55,78
City & County of Honolulu,26-01,State Representative,26,D,"SAIKI, Scott K.",413,50,358,821
City & County of Honolulu,26-02,US Senator,,R,"CARROLL, John",2,0,0,2
City & County of Honolulu,26-02,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,26-02,US Senator,,R,"LINGLE, Linda",16,1,0,17
City & County of Honolulu,26-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,26-02,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,26-02,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,26-02,US Senator,,D,"CASE, Ed",12,0,0,12
City & County of Honolulu,26-02,US Senator,,D,"GILLESPIE, Michael D.",0,0,0,0
City & County of Honolulu,26-02,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,26-02,US Senator,,D,"HIRONO, Mazie",11,1,0,12
City & County of Honolulu,26-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,26-02,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,26-02,US Representative,1,R,"DJOU, Charles K.",18,1,0,19
City & County of Honolulu,26-02,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,26-02,US Representative,1,D,"HANABUSA, Colleen W.",16,1,0,17
City & County of Honolulu,26-02,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",6,0,0,6
City & County of Honolulu,26-02,State Senate,12,R,"LARSON, Liz",12,1,0,13
City & County of Honolulu,26-02,State Senate,12,D,"GALUTERIA, Brickwood M.",14,1,0,15
City & County of Honolulu,26-02,State Representative,26,R,"AU, Tiffany H.Y.",12,1,0,13
City & County of Honolulu,26-02,State Representative,26,D,"AHU ISA, Lei",5,1,0,6
City & County of Honolulu,26-02,State Representative,26,D,"KAPUNIAI, Ryan (Toma)",2,0,0,2
City & County of Honolulu,26-02,State Representative,26,D,"SAIKI, Scott K.",15,0,0,15
City & County of Honolulu,26-03,US Senator,,R,"CARROLL, John",5,1,7,13
City & County of Honolulu,26-03,US Senator,,R,"COLLINS, Charles Augustine",1,0,1,2
City & County of Honolulu,26-03,US Senator,,R,"LINGLE, Linda",113,11,78,202
City & County of Honolulu,26-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,1,1
City & County of Honolulu,26-03,US Senator,,R,"ROCO, John P.",1,0,0,1
City & County of Honolulu,26-03,US Senator,,N,"BEASLEY, Heath",1,0,0,1
City & County of Honolulu,26-03,US Senator,,D,"CASE, Ed",185,35,165,385
City & County of Honolulu,26-03,US Senator,,D,"GILLESPIE, Michael D.",0,0,2,2
City & County of Honolulu,26-03,US Senator,,D,"GIMBERNAT, Antonio",0,0,2,2
City & County of Honolulu,26-03,US Senator,,D,"HIRONO, Mazie",218,38,224,480
City & County of Honolulu,26-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,0,3,5
City & County of Honolulu,26-03,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",4,0,4,8
City & County of Honolulu,26-03,US Representative,1,R,"DJOU, Charles K.",104,13,77,194
City & County of Honolulu,26-03,US Representative,1,R,"GIUFFRE, John Raghu",5,0,2,7
City & County of Honolulu,26-03,US Representative,1,D,"HANABUSA, Colleen W.",321,55,323,699
City & County of Honolulu,26-03,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",52,11,44,107
City & County of Honolulu,26-03,State Senate,12,R,"LARSON, Liz",91,8,63,162
City & County of Honolulu,26-03,State Senate,12,D,"GALUTERIA, Brickwood M.",289,50,272,611
City & County of Honolulu,26-03,State Representative,26,R,"AU, Tiffany H.Y.",91,8,66,165
City & County of Honolulu,26-03,State Representative,26,D,"AHU ISA, Lei",113,20,126,259
City & County of Honolulu,26-03,State Representative,26,D,"KAPUNIAI, Ryan (Toma)",21,3,16,40
City & County of Honolulu,26-03,State Representative,26,D,"SAIKI, Scott K.",241,39,214,494
City & County of Honolulu,26-04,US Senator,,R,"CARROLL, John",1,0,0,1
City & County of Honolulu,26-04,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,26-04,US Senator,,R,"LINGLE, Linda",43,1,0,44
City & County of Honolulu,26-04,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,26-04,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,26-04,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,26-04,US Senator,,D,"CASE, Ed",69,8,0,77
City & County of Honolulu,26-04,US Senator,,D,"GILLESPIE, Michael D.",2,0,0,2
City & County of Honolulu,26-04,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,26-04,US Senator,,D,"HIRONO, Mazie",39,6,0,45
City & County of Honolulu,26-04,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,26-04,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",2,0,0,2
City & County of Honolulu,26-04,US Representative,1,R,"DJOU, Charles K.",39,1,0,40
City & County of Honolulu,26-04,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,26-04,US Representative,1,D,"HANABUSA, Colleen W.",65,7,0,72
City & County of Honolulu,26-04,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",24,7,0,31
City & County of Honolulu,26-04,State Senate,11,R,"FENTON, Larry",28,0,0,28
City & County of Honolulu,26-04,State Senate,11,D,"FUKUNAGA, Carol",47,10,0,57
City & County of Honolulu,26-04,State Senate,11,D,"TANIGUCHI, Brian T.",46,4,0,50
City & County of Honolulu,26-04,State Representative,26,R,"AU, Tiffany H.Y.",29,0,0,29
City & County of Honolulu,26-04,State Representative,26,D,"AHU ISA, Lei",25,4,0,29
City & County of Honolulu,26-04,State Representative,26,D,"KAPUNIAI, Ryan (Toma)",8,0,0,8
City & County of Honolulu,26-04,State Representative,26,D,"SAIKI, Scott K.",59,8,0,67
City & County of Honolulu,26-05,US Senator,,R,"CARROLL, John",3,0,0,3
City & County of Honolulu,26-05,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,26-05,US Senator,,R,"LINGLE, Linda",21,0,0,21
City & County of Honolulu,26-05,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,26-05,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,26-05,US Senator,,N,"BEASLEY, Heath",3,0,0,3
City & County of Honolulu,26-05,US Senator,,D,"CASE, Ed",50,5,0,55
City & County of Honolulu,26-05,US Senator,,D,"GILLESPIE, Michael D.",2,0,0,2
City & County of Honolulu,26-05,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,26-05,US Senator,,D,"HIRONO, Mazie",68,4,0,72
City & County of Honolulu,26-05,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,26-05,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,26-05,US Representative,1,R,"DJOU, Charles K.",24,0,0,24
City & County of Honolulu,26-05,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,26-05,US Representative,1,D,"HANABUSA, Colleen W.",93,6,0,99
City & County of Honolulu,26-05,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",20,2,0,22
City & County of Honolulu,26-05,State Senate,11,R,"FENTON, Larry",17,0,0,17
City & County of Honolulu,26-05,State Senate,11,D,"FUKUNAGA, Carol",71,4,0,75
City & County of Honolulu,26-05,State Senate,11,D,"TANIGUCHI, Brian T.",40,4,0,44
City & County of Honolulu,26-05,State Representative,26,R,"AU, Tiffany H.Y.",18,0,0,18
City & County of Honolulu,26-05,State Representative,26,D,"AHU ISA, Lei",46,2,0,48
City & County of Honolulu,26-05,State Representative,26,D,"KAPUNIAI, Ryan (Toma)",10,0,0,10
City & County of Honolulu,26-05,State Representative,26,D,"SAIKI, Scott K.",60,5,0,65
City & County of Honolulu,26-06,US Senator,,R,"CARROLL, John",6,2,4,12
City & County of Honolulu,26-06,US Senator,,R,"COLLINS, Charles Augustine",2,0,0,2
City & County of Honolulu,26-06,US Senator,,R,"LINGLE, Linda",123,27,71,221
City & County of Honolulu,26-06,US Senator,,R,"PIRKOWSKI, Eddie",1,0,0,1
City & County of Honolulu,26-06,US Senator,,R,"ROCO, John P.",0,0,1,1
City & County of Honolulu,26-06,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,26-06,US Senator,,D,"CASE, Ed",188,55,128,371
City & County of Honolulu,26-06,US Senator,,D,"GILLESPIE, Michael D.",1,1,0,2
City & County of Honolulu,26-06,US Senator,,D,"GIMBERNAT, Antonio",2,0,0,2
City & County of Honolulu,26-06,US Senator,,D,"HIRONO, Mazie",208,59,113,380
City & County of Honolulu,26-06,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,26-06,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",2,1,4,7
City & County of Honolulu,26-06,US Representative,1,R,"DJOU, Charles K.",127,28,64,219
City & County of Honolulu,26-06,US Representative,1,R,"GIUFFRE, John Raghu",1,0,1,2
City & County of Honolulu,26-06,US Representative,1,D,"HANABUSA, Colleen W.",303,86,175,564
City & County of Honolulu,26-06,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",60,23,45,128
City & County of Honolulu,26-06,State Senate,12,R,"LARSON, Liz",96,21,49,166
City & County of Honolulu,26-06,State Senate,12,D,"GALUTERIA, Brickwood M.",282,83,166,531
City & County of Honolulu,26-06,State Representative,26,R,"AU, Tiffany H.Y.",96,19,50,165
City & County of Honolulu,26-06,State Representative,26,D,"AHU ISA, Lei",120,39,88,247
City & County of Honolulu,26-06,State Representative,26,D,"KAPUNIAI, Ryan (Toma)",28,7,15,50
City & County of Honolulu,26-06,State Representative,26,D,"SAIKI, Scott K.",229,61,108,398
City & County of Honolulu,26-07,US Senator,,R,"CARROLL, John",1,2,7,10
City & County of Honolulu,26-07,US Senator,,R,"COLLINS, Charles Augustine",1,0,0,1
City & County of Honolulu,26-07,US Senator,,R,"LINGLE, Linda",89,22,76,187
City & County of Honolulu,26-07,US Senator,,R,"PIRKOWSKI, Eddie",1,0,0,1
City & County of Honolulu,26-07,US Senator,,R,"ROCO, John P.",1,0,0,1
City & County of Honolulu,26-07,US Senator,,N,"BEASLEY, Heath",0,0,2,2
