county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Hawaii,01-08,US Senator,,R,"ROCO, John",0,0,1,1
County of Hawaii,01-08,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,01-08,US Representative,2,D,"HIRONO, Mazie",0,0,47,47
County of Hawaii,01-08,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
County of Hawaii,01-08,US Representative,2,R,"GIMBERNAT, Antonio",0,0,1,1
County of Hawaii,01-08,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,2,2
County of Hawaii,01-08,US Representative,2,R,"WILLOUGHBY, John W.",0,0,3,3
County of Hawaii,01-08,Governor,,D,"ABERCROMBIE, Neil",0,0,41,41
County of Hawaii,01-08,Governor,,D,"HANNEMANN, Mufi",0,0,27,27
County of Hawaii,01-08,Governor,,D,"REYES, Arturo P. (Art)",0,0,1,1
County of Hawaii,01-08,Governor,,D,"SHIRATORI, Miles",0,0,0,0
County of Hawaii,01-08,Governor,,D,"TANABE, Van K.",0,0,0,0
County of Hawaii,01-08,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
County of Hawaii,01-08,Governor,,N,"CLAPES, Tony",0,0,0,0
County of Hawaii,01-08,Governor,,N,"MANNER, Paul",0,0,0,0
County of Hawaii,01-08,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
County of Hawaii,01-08,Governor,,R,"AIONA, Duke",0,0,5,5
County of Hawaii,01-08,Governor,,R,"CARROLL, John S.",0,0,0,0
County of Hawaii,01-08,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,11,11
County of Hawaii,01-08,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,5,5
County of Hawaii,01-08,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,3,3
County of Hawaii,01-08,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,10,10
County of Hawaii,01-08,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,1,1
County of Hawaii,01-08,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,10,10
County of Hawaii,01-08,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,23,23
County of Hawaii,01-08,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
County of Hawaii,01-08,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
County of Hawaii,01-08,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,3,3
County of Hawaii,01-08,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,2,2
County of Hawaii,01-08,State Representative,1,D,"NAKASHIMA, Mark M.",0,0,43,43
County of Hawaii,01-08,State Representative,1,R,"D'ALMEIDA, Eric Paul",0,0,3,3
County of Hawaii,01-09,Straight Party,,,DEMOCRATIC PARTY (D),0,0,304,304
County of Hawaii,01-09,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
County of Hawaii,01-09,Straight Party,,,GREEN PARTY (G),0,0,0,0
County of Hawaii,01-09,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,01-09,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
County of Hawaii,01-09,Straight Party,,,REPUBLICAN PARTY (R),0,0,30,30
County of Hawaii,01-09,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Hawaii,01-09,US Senator,,G,"BREWER, Jim",0,0,0,0
County of Hawaii,01-09,US Senator,,D,"INOUYE, Daniel K.",0,0,233,233
County of Hawaii,01-09,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,53,53
County of Hawaii,01-09,US Senator,,N,"JARRETT, Jeff",0,0,0,0
County of Hawaii,01-09,US Senator,,R,"CAVASSO, Cam",0,0,12,12
County of Hawaii,01-09,US Senator,,R,"PIRKOWSKI, Eddie",0,0,1,1
County of Hawaii,01-09,US Senator,,R,"ROCO, John",0,0,6,6
County of Hawaii,01-09,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,01-09,US Representative,2,D,"HIRONO, Mazie",0,0,226,226
County of Hawaii,01-09,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
County of Hawaii,01-09,US Representative,2,R,"GIMBERNAT, Antonio",0,0,3,3
County of Hawaii,01-09,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,9,9
County of Hawaii,01-09,US Representative,2,R,"WILLOUGHBY, John W.",0,0,6,6
County of Hawaii,01-09,Governor,,D,"ABERCROMBIE, Neil",0,0,187,187
County of Hawaii,01-09,Governor,,D,"HANNEMANN, Mufi",0,0,112,112
County of Hawaii,01-09,Governor,,D,"REYES, Arturo P. (Art)",0,0,2,2
County of Hawaii,01-09,Governor,,D,"SHIRATORI, Miles",0,0,0,0
County of Hawaii,01-09,Governor,,D,"TANABE, Van K.",0,0,0,0
County of Hawaii,01-09,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
County of Hawaii,01-09,Governor,,N,"CLAPES, Tony",0,0,0,0
County of Hawaii,01-09,Governor,,N,"MANNER, Paul",0,0,0,0
County of Hawaii,01-09,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
County of Hawaii,01-09,Governor,,R,"AIONA, Duke",0,0,28,28
County of Hawaii,01-09,Governor,,R,"CARROLL, John S.",0,0,1,1
County of Hawaii,01-09,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,33,33
County of Hawaii,01-09,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,51,51
County of Hawaii,01-09,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,7,7
County of Hawaii,01-09,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,30,30
County of Hawaii,01-09,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,17,17
County of Hawaii,01-09,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,47,47
County of Hawaii,01-09,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,98,98
County of Hawaii,01-09,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
County of Hawaii,01-09,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
County of Hawaii,01-09,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,15,15
County of Hawaii,01-09,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,5,5
County of Hawaii,01-09,State Representative,1,D,"NAKASHIMA, Mark M.",0,0,207,207
County of Hawaii,01-09,State Representative,1,R,"D'ALMEIDA, Eric Paul",0,0,15,15
County of Hawaii,02-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,751,751
County of Hawaii,02-01,Straight Party,,,FREE ENERGY PARTY (F),0,0,1,1
County of Hawaii,02-01,Straight Party,,,GREEN PARTY (G),0,0,0,0
County of Hawaii,02-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,02-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
County of Hawaii,02-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,91,91
County of Hawaii,02-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Hawaii,02-01,US Senator,,G,"BREWER, Jim",0,0,0,0
County of Hawaii,02-01,US Senator,,D,"INOUYE, Daniel K.",0,0,596,596
County of Hawaii,02-01,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,96,96
County of Hawaii,02-01,US Senator,,N,"JARRETT, Jeff",0,0,2,2
County of Hawaii,02-01,US Senator,,R,"CAVASSO, Cam",0,0,47,47
County of Hawaii,02-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,12,12
County of Hawaii,02-01,US Senator,,R,"ROCO, John",0,0,18,18
County of Hawaii,02-01,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,02-01,US Representative,2,D,"HIRONO, Mazie",0,0,559,559
County of Hawaii,02-01,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,2,2
County of Hawaii,02-01,US Representative,2,R,"GIMBERNAT, Antonio",0,0,3,3
County of Hawaii,02-01,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,42,42
County of Hawaii,02-01,US Representative,2,R,"WILLOUGHBY, John W.",0,0,31,31
County of Hawaii,02-01,Governor,,D,"ABERCROMBIE, Neil",0,0,420,420
County of Hawaii,02-01,Governor,,D,"HANNEMANN, Mufi",0,0,318,318
County of Hawaii,02-01,Governor,,D,"REYES, Arturo P. (Art)",0,0,2,2
County of Hawaii,02-01,Governor,,D,"SHIRATORI, Miles",0,0,1,1
County of Hawaii,02-01,Governor,,D,"TANABE, Van K.",0,0,2,2
County of Hawaii,02-01,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
County of Hawaii,02-01,Governor,,N,"CLAPES, Tony",0,0,2,2
County of Hawaii,02-01,Governor,,N,"MANNER, Paul",0,0,0,0
County of Hawaii,02-01,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
County of Hawaii,02-01,Governor,,R,"AIONA, Duke",0,0,84,84
County of Hawaii,02-01,Governor,,R,"CARROLL, John S.",0,0,6,6
County of Hawaii,02-01,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,104,104
County of Hawaii,02-01,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,127,127
County of Hawaii,02-01,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,12,12
County of Hawaii,02-01,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,52,52
County of Hawaii,02-01,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,24,24
County of Hawaii,02-01,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,124,124
County of Hawaii,02-01,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,257,257
County of Hawaii,02-01,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
County of Hawaii,02-01,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,2,2
County of Hawaii,02-01,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,46,46
County of Hawaii,02-01,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,32,32
County of Hawaii,02-01,State Representative,2,D,"CHANG, Jerry Leslie",0,0,549,549
County of Hawaii,02-01,State Representative,2,R,"VANNATTA, Sharon (DeMello)",0,0,68,68
County of Hawaii,02-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,379,379
County of Hawaii,02-02,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
County of Hawaii,02-02,Straight Party,,,GREEN PARTY (G),0,0,1,1
County of Hawaii,02-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
County of Hawaii,02-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
County of Hawaii,02-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,40,40
County of Hawaii,02-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,1,1
County of Hawaii,02-02,US Senator,,G,"BREWER, Jim",0,0,1,1
County of Hawaii,02-02,US Senator,,D,"INOUYE, Daniel K.",0,0,317,317
County of Hawaii,02-02,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,46,46
County of Hawaii,02-02,US Senator,,N,"JARRETT, Jeff",0,0,0,0
County of Hawaii,02-02,US Senator,,R,"CAVASSO, Cam",0,0,17,17
County of Hawaii,02-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,6,6
County of Hawaii,02-02,US Senator,,R,"ROCO, John",0,0,8,8
County of Hawaii,02-02,US Representative,2,L,"BROCK, Pat",0,0,1,1
County of Hawaii,02-02,US Representative,2,D,"HIRONO, Mazie",0,0,283,283
County of Hawaii,02-02,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
County of Hawaii,02-02,US Representative,2,R,"GIMBERNAT, Antonio",0,0,1,1
County of Hawaii,02-02,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,15,15
County of Hawaii,02-02,US Representative,2,R,"WILLOUGHBY, John W.",0,0,14,14
County of Hawaii,02-02,Governor,,D,"ABERCROMBIE, Neil",0,0,225,225
County of Hawaii,02-02,Governor,,D,"HANNEMANN, Mufi",0,0,146,146
County of Hawaii,02-02,Governor,,D,"REYES, Arturo P. (Art)",0,0,3,3
County of Hawaii,02-02,Governor,,D,"SHIRATORI, Miles",0,0,2,2
County of Hawaii,02-02,Governor,,D,"TANABE, Van K.",0,0,0,0
County of Hawaii,02-02,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
County of Hawaii,02-02,Governor,,N,"CLAPES, Tony",0,0,0,0
County of Hawaii,02-02,Governor,,N,"MANNER, Paul",0,0,0,0
County of Hawaii,02-02,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
County of Hawaii,02-02,Governor,,R,"AIONA, Duke",0,0,36,36
County of Hawaii,02-02,Governor,,R,"CARROLL, John S.",0,0,2,2
County of Hawaii,02-02,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,62,62
County of Hawaii,02-02,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,71,71
County of Hawaii,02-02,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,6,6
County of Hawaii,02-02,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,14,14
County of Hawaii,02-02,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,12,12
County of Hawaii,02-02,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,51,51
County of Hawaii,02-02,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,147,147
County of Hawaii,02-02,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
County of Hawaii,02-02,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
County of Hawaii,02-02,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,19,19
County of Hawaii,02-02,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,13,13
County of Hawaii,02-02,State Representative,2,D,"CHANG, Jerry Leslie",0,0,308,308
County of Hawaii,02-02,State Representative,2,R,"VANNATTA, Sharon (DeMello)",0,0,27,27
County of Hawaii,02-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,718,718
County of Hawaii,02-03,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
County of Hawaii,02-03,Straight Party,,,GREEN PARTY (G),0,0,2,2
County of Hawaii,02-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
County of Hawaii,02-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
County of Hawaii,02-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,68,68
County of Hawaii,02-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
County of Hawaii,02-03,US Senator,,G,"BREWER, Jim",0,0,2,2
County of Hawaii,02-03,US Senator,,D,"INOUYE, Daniel K.",0,0,588,588
County of Hawaii,02-03,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,83,83
County of Hawaii,02-03,US Senator,,N,"JARRETT, Jeff",0,0,1,1
County of Hawaii,02-03,US Senator,,R,"CAVASSO, Cam",0,0,29,29
County of Hawaii,02-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,9,9
County of Hawaii,02-03,US Senator,,R,"ROCO, John",0,0,12,12
County of Hawaii,02-03,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,02-03,US Representative,2,D,"HIRONO, Mazie",0,0,558,558
County of Hawaii,02-03,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,1,1
County of Hawaii,02-03,US Representative,2,R,"GIMBERNAT, Antonio",0,0,5,5
County of Hawaii,02-03,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,19,19
County of Hawaii,02-03,US Representative,2,R,"WILLOUGHBY, John W.",0,0,24,24
County of Hawaii,02-03,Governor,,D,"ABERCROMBIE, Neil",0,0,421,421
County of Hawaii,02-03,Governor,,D,"HANNEMANN, Mufi",0,0,289,289
County of Hawaii,02-03,Governor,,D,"REYES, Arturo P. (Art)",0,0,3,3
County of Hawaii,02-03,Governor,,D,"SHIRATORI, Miles",0,0,2,2
County of Hawaii,02-03,Governor,,D,"TANABE, Van K.",0,0,0,0
County of Hawaii,02-03,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
County of Hawaii,02-03,Governor,,N,"CLAPES, Tony",0,0,1,1
County of Hawaii,02-03,Governor,,N,"MANNER, Paul",0,0,0,0
County of Hawaii,02-03,Governor,,N,"POLLARD, Thomas (Tom)",0,0,1,1
County of Hawaii,02-03,Governor,,R,"AIONA, Duke",0,0,58,58
County of Hawaii,02-03,Governor,,R,"CARROLL, John S.",0,0,9,9
County of Hawaii,02-03,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,93,93
County of Hawaii,02-03,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,131,131
County of Hawaii,02-03,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,17,17
County of Hawaii,02-03,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,49,49
County of Hawaii,02-03,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,28,28
County of Hawaii,02-03,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,124,124
County of Hawaii,02-03,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,223,223
County of Hawaii,02-03,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
County of Hawaii,02-03,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,1,1
County of Hawaii,02-03,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,37,37
County of Hawaii,02-03,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,14,14
County of Hawaii,02-03,State Representative,2,D,"CHANG, Jerry Leslie",0,0,526,526
County of Hawaii,02-03,State Representative,2,R,"VANNATTA, Sharon (DeMello)",0,0,43,43
County of Hawaii,02-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,306,306
County of Hawaii,02-04,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
County of Hawaii,02-04,Straight Party,,,GREEN PARTY (G),0,0,1,1
County of Hawaii,02-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,02-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
County of Hawaii,02-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,31,31
County of Hawaii,02-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Hawaii,02-04,US Senator,,G,"BREWER, Jim",0,0,1,1
County of Hawaii,02-04,US Senator,,D,"INOUYE, Daniel K.",0,0,259,259
County of Hawaii,02-04,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,34,34
County of Hawaii,02-04,US Senator,,N,"JARRETT, Jeff",0,0,0,0
County of Hawaii,02-04,US Senator,,R,"CAVASSO, Cam",0,0,14,14
County of Hawaii,02-04,US Senator,,R,"PIRKOWSKI, Eddie",0,0,6,6
County of Hawaii,02-04,US Senator,,R,"ROCO, John",0,0,5,5
County of Hawaii,02-04,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,02-04,US Representative,2,D,"HIRONO, Mazie",0,0,243,243
County of Hawaii,02-04,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
County of Hawaii,02-04,US Representative,2,R,"GIMBERNAT, Antonio",0,0,2,2
County of Hawaii,02-04,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,17,17
County of Hawaii,02-04,US Representative,2,R,"WILLOUGHBY, John W.",0,0,5,5
County of Hawaii,02-04,Governor,,D,"ABERCROMBIE, Neil",0,0,172,172
County of Hawaii,02-04,Governor,,D,"HANNEMANN, Mufi",0,0,128,128
County of Hawaii,02-04,Governor,,D,"REYES, Arturo P. (Art)",0,0,4,4
County of Hawaii,02-04,Governor,,D,"SHIRATORI, Miles",0,0,0,0
County of Hawaii,02-04,Governor,,D,"TANABE, Van K.",0,0,1,1
County of Hawaii,02-04,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
County of Hawaii,02-04,Governor,,N,"CLAPES, Tony",0,0,0,0
County of Hawaii,02-04,Governor,,N,"MANNER, Paul",0,0,0,0
County of Hawaii,02-04,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
County of Hawaii,02-04,Governor,,R,"AIONA, Duke",0,0,30,30
County of Hawaii,02-04,Governor,,R,"CARROLL, John S.",0,0,1,1
County of Hawaii,02-04,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,55,55
County of Hawaii,02-04,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,67,67
County of Hawaii,02-04,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,20,20
County of Hawaii,02-04,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,28,28
County of Hawaii,02-04,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,7,7
County of Hawaii,02-04,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,31,31
County of Hawaii,02-04,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,78,78
County of Hawaii,02-04,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
County of Hawaii,02-04,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
County of Hawaii,02-04,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,16,16
County of Hawaii,02-04,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,12,12
County of Hawaii,02-04,State Representative,2,D,"CHANG, Jerry Leslie",0,0,228,228
County of Hawaii,02-04,State Representative,2,R,"VANNATTA, Sharon (DeMello)",0,0,21,21
County of Hawaii,02-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,373,373
County of Hawaii,02-05,Straight Party,,,FREE ENERGY PARTY (F),0,0,4,4
County of Hawaii,02-05,Straight Party,,,GREEN PARTY (G),0,0,2,2
County of Hawaii,02-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,02-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
County of Hawaii,02-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,47,47
County of Hawaii,02-05,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Hawaii,02-05,US Senator,,G,"BREWER, Jim",0,0,1,1
County of Hawaii,02-05,US Senator,,D,"INOUYE, Daniel K.",0,0,312,312
County of Hawaii,02-05,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,37,37
County of Hawaii,02-05,US Senator,,N,"JARRETT, Jeff",0,0,2,2
County of Hawaii,02-05,US Senator,,R,"CAVASSO, Cam",0,0,21,21
County of Hawaii,02-05,US Senator,,R,"PIRKOWSKI, Eddie",0,0,5,5
County of Hawaii,02-05,US Senator,,R,"ROCO, John",0,0,10,10
County of Hawaii,02-05,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,02-05,US Representative,2,D,"HIRONO, Mazie",0,0,287,287
County of Hawaii,02-05,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,0,0
County of Hawaii,02-05,US Representative,2,R,"GIMBERNAT, Antonio",0,0,4,4
County of Hawaii,02-05,US Representative,2,R,"WHARTON, Ramsay Puanani",0,0,17,17
County of Hawaii,02-05,US Representative,2,R,"WILLOUGHBY, John W.",0,0,14,14
County of Hawaii,02-05,Governor,,D,"ABERCROMBIE, Neil",0,0,226,226
County of Hawaii,02-05,Governor,,D,"HANNEMANN, Mufi",0,0,135,135
County of Hawaii,02-05,Governor,,D,"REYES, Arturo P. (Art)",0,0,5,5
County of Hawaii,02-05,Governor,,D,"SHIRATORI, Miles",0,0,0,0
County of Hawaii,02-05,Governor,,D,"TANABE, Van K.",0,0,2,2
County of Hawaii,02-05,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,4,4
County of Hawaii,02-05,Governor,,N,"CLAPES, Tony",0,0,0,0
County of Hawaii,02-05,Governor,,N,"MANNER, Paul",0,0,1,1
County of Hawaii,02-05,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
County of Hawaii,02-05,Governor,,R,"AIONA, Duke",0,0,42,42
County of Hawaii,02-05,Governor,,R,"CARROLL, John S.",0,0,4,4
County of Hawaii,02-05,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,51,51
County of Hawaii,02-05,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,58,58
County of Hawaii,02-05,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,10,10
County of Hawaii,02-05,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,31,31
County of Hawaii,02-05,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,15,15
County of Hawaii,02-05,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,66,66
County of Hawaii,02-05,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,114,114
County of Hawaii,02-05,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,1,1
County of Hawaii,02-05,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,1,1
County of Hawaii,02-05,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,25,25
County of Hawaii,02-05,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,13,13
County of Hawaii,02-05,State Representative,2,D,"CHANG, Jerry Leslie",0,0,281,281
County of Hawaii,02-05,State Representative,2,R,"VANNATTA, Sharon (DeMello)",0,0,34,34
County of Hawaii,03-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,1007,1007
County of Hawaii,03-01,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
County of Hawaii,03-01,Straight Party,,,GREEN PARTY (G),0,0,1,1
County of Hawaii,03-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,03-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
County of Hawaii,03-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,77,77
County of Hawaii,03-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
County of Hawaii,03-01,US Senator,,G,"BREWER, Jim",0,0,1,1
County of Hawaii,03-01,US Senator,,D,"INOUYE, Daniel K.",0,0,873,873
County of Hawaii,03-01,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,87,87
County of Hawaii,03-01,US Senator,,N,"JARRETT, Jeff",0,0,1,1
County of Hawaii,03-01,US Senator,,R,"CAVASSO, Cam",0,0,26,26
County of Hawaii,03-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,7,7
County of Hawaii,03-01,US Senator,,R,"ROCO, John",0,0,22,22
County of Hawaii,03-01,US Representative,2,L,"BROCK, Pat",0,0,0,0
County of Hawaii,03-01,US Representative,2,D,"HIRONO, Mazie",0,0,788,788
County of Hawaii,03-01,US Representative,2,N,"VON SONN, Andrew Vsevolod",0,0,1,1
County of Hawaii,03-01,US Representative,2,R,"GIMBERNAT, Antonio",0,0,4,4
