"county","precinct","office","district","party","candidate","absentee","early_votes","election_day","votes"
"City & County of Honolulu","23-04","Governor","","N","BLACKWELL, Selina T.","1","0","0",1
"City & County of Honolulu","23-04","Governor","","N","EL, Link","1","0","0",1
"City & County of Honolulu","23-04","Governor","","R","TUPOLA, Andria","29","4","24",57
"City & County of Honolulu","23-04","Governor","","R","CARROLL, John","20","1","11",32
"City & County of Honolulu","23-04","Governor","","R","LHEUREUX, Ray","9","0","5",14
"City & County of Honolulu","23-04","Lieutenant Governor","","G","ING, Renee","3","0","1",4
"City & County of Honolulu","23-04","Lieutenant Governor","","D","GREEN, Josh","268","28","168",464
"City & County of Honolulu","23-04","Lieutenant Governor","","D","TOKUDA, Jill N.","340","27","239",606
"City & County of Honolulu","23-04","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","136","19","96",251
"City & County of Honolulu","23-04","Lieutenant Governor","","D","IWAMOTO, Kim Coco","143","29","204",376
"City & County of Honolulu","23-04","Lieutenant Governor","","D","ESPERO, Will","32","3","24",59
"City & County of Honolulu","23-04","Lieutenant Governor","","N","ROBOTTI, Paul F.","1","0","0",1
"City & County of Honolulu","23-04","Lieutenant Governor","","N","MAGAOAY, Ernest G.","2","0","0",2
"City & County of Honolulu","23-04","Lieutenant Governor","","R","LIPSCOMB, Steve","18","3","6",27
"City & County of Honolulu","23-04","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","13","2","14",29
"City & County of Honolulu","23-04","Lieutenant Governor","","R","LOW, Jeremy","17","0","16",33
"City & County of Honolulu","23-04","State Representative","23","D","ARMSTRONG, Dylan P.","104","19","99",222
"City & County of Honolulu","23-04","State Representative","23","D","GARRETT, Andrew Takuya","199","28","181",408
"City & County of Honolulu","23-04","State Representative","23","D","RODDEN, Benton Park","52","11","79",142
"City & County of Honolulu","23-04","State Representative","23","D","FUKUMOTO, Elton T.","77","8","53",138
"City & County of Honolulu","23-04","State Representative","23","D","KOBAYASHI, Dale","408","32","266",706
"City & County of Honolulu","23-05","U.S. Senate","","D","HIRONO, Mazie K.","1339","95","859",2293
"City & County of Honolulu","23-05","U.S. Senate","","N","REYES, Arturo Pacheco","1","0","0",1
"City & County of Honolulu","23-05","U.S. Senate","","N","HAVERTY, Charles (Charlie)","2","2","2",6
"City & County of Honolulu","23-05","U.S. Senate","","N","MAERTENS, Matthew K.","2","0","1",3
"City & County of Honolulu","23-05","U.S. Senate","","R","ANDERSON, Consuelo","12","0","10",22
"City & County of Honolulu","23-05","U.S. Senate","","R","HELSHAM, Robert C., Sr.","8","0","10",18
"City & County of Honolulu","23-05","U.S. Senate","","R","WHITE, Thomas E.","6","0","9",15
"City & County of Honolulu","23-05","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","2","0","6",8
"City & County of Honolulu","23-05","U.S. Senate","","R","CURTIS, Ron","10","0","3",13
"City & County of Honolulu","23-05","U.S. Senate","","R","HODGKISS, Michael R.","3","0","6",9
"City & County of Honolulu","23-05","U.S. Senate","","R","BERISH, George L.","7","0","1",8
"City & County of Honolulu","23-05","U.S. Senate","","R","PIRKOWSKI, Eddie","1","0","1",2
"City & County of Honolulu","23-05","U.S. House","1","G","BURD, Zachary B.","3","0","1",4
"City & County of Honolulu","23-05","U.S. House","1","D","CHIN, Doug S.","437","45","310",792
"City & County of Honolulu","23-05","U.S. House","1","D","CASE, Ed","911","44","462",1417
"City & County of Honolulu","23-05","U.S. House","1","D","ING, Kaniela Saito","62","9","93",164
"City & County of Honolulu","23-05","U.S. House","1","D","PULETASI, Sam","7","0","4",11
"City & County of Honolulu","23-05","U.S. House","1","D","MARTIN, Ernest Yorihiko","29","3","33",65
"City & County of Honolulu","23-05","U.S. House","1","D","FUKUMOTO, Beth Keiko","59","1","46",106
"City & County of Honolulu","23-05","U.S. House","1","D","KIM, Donna Mercado","153","13","145",311
"City & County of Honolulu","23-05","U.S. House","1","L","TIPPENS, Michelle Rose","0","0","1",1
"City & County of Honolulu","23-05","U.S. House","1","N","CIPOLLA, John E.","2","0","1",3
"City & County of Honolulu","23-05","U.S. House","1","N","GRIFFIN, Calvin C. (G)","3","2","2",7
"City & County of Honolulu","23-05","U.S. House","1","R","VINOLE, Raymond Rene","11","0","7",18
"City & County of Honolulu","23-05","U.S. House","1","R","CAVASSO, Cam","46","0","35",81
"City & County of Honolulu","23-05","Governor","","G","BREWER, Jim","2","0","1",3
"City & County of Honolulu","23-05","Governor","","D","CARAVALHO, Ernest","28","1","22",51
"City & County of Honolulu","23-05","Governor","","D","KA'EHU'AE'A, Wendell J.","6","0","5",11
"City & County of Honolulu","23-05","Governor","","D","TANABE, Van (Tanaban)","6","0","3",9
"City & County of Honolulu","23-05","Governor","","D","IGE, David Y.","956","83","599",1638
"City & County of Honolulu","23-05","Governor","","D","HANABUSA, Colleen Wakako","670","30","470",1170
"City & County of Honolulu","23-05","Governor","","D","KIM, Richard Y.","8","0","7",15
"City & County of Honolulu","23-05","Governor","","N","TERUYA, Terrence K.","2","0","0",2
"City & County of Honolulu","23-05","Governor","","N","BLACKWELL, Selina T.","2","2","2",6
"City & County of Honolulu","23-05","Governor","","N","EL, Link","1","0","0",1
"City & County of Honolulu","23-05","Governor","","R","TUPOLA, Andria","39","0","30",69
"City & County of Honolulu","23-05","Governor","","R","CARROLL, John","30","0","22",52
"City & County of Honolulu","23-05","Governor","","R","LHEUREUX, Ray","3","0","5",8
"City & County of Honolulu","23-05","Lieutenant Governor","","G","ING, Renee","2","0","1",3
"City & County of Honolulu","23-05","Lieutenant Governor","","D","GREEN, Josh","468","30","276",774
"City & County of Honolulu","23-05","Lieutenant Governor","","D","TOKUDA, Jill N.","634","43","399",1076
"City & County of Honolulu","23-05","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","232","17","152",401
"City & County of Honolulu","23-05","Lieutenant Governor","","D","IWAMOTO, Kim Coco","251","18","230",499
"City & County of Honolulu","23-05","Lieutenant Governor","","D","ESPERO, Will","50","5","33",88
"City & County of Honolulu","23-05","Lieutenant Governor","","N","ROBOTTI, Paul F.","3","2","2",7
"City & County of Honolulu","23-05","Lieutenant Governor","","N","MAGAOAY, Ernest G.","2","0","1",3
"City & County of Honolulu","23-05","Lieutenant Governor","","R","LIPSCOMB, Steve","14","0","15",29
"City & County of Honolulu","23-05","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","12","0","15",27
"City & County of Honolulu","23-05","Lieutenant Governor","","R","LOW, Jeremy","33","0","19",52
"City & County of Honolulu","23-05","State Representative","23","D","ARMSTRONG, Dylan P.","189","12","104",305
"City & County of Honolulu","23-05","State Representative","23","D","GARRETT, Andrew Takuya","420","28","299",747
"City & County of Honolulu","23-05","State Representative","23","D","RODDEN, Benton Park","81","12","98",191
"City & County of Honolulu","23-05","State Representative","23","D","FUKUMOTO, Elton T.","172","13","110",295
"City & County of Honolulu","23-05","State Representative","23","D","KOBAYASHI, Dale","660","41","401",1102
"City & County of Honolulu","24-01","U.S. Senate","","D","HIRONO, Mazie K.","502","75","193",770
"City & County of Honolulu","24-01","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"City & County of Honolulu","24-01","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","24-01","U.S. Senate","","N","MAERTENS, Matthew K.","1","0","2",3
"City & County of Honolulu","24-01","U.S. Senate","","R","ANDERSON, Consuelo","13","2","5",20
"City & County of Honolulu","24-01","U.S. Senate","","R","HELSHAM, Robert C., Sr.","10","0","2",12
"City & County of Honolulu","24-01","U.S. Senate","","R","WHITE, Thomas E.","9","2","3",14
"City & County of Honolulu","24-01","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","3","1","4",8
"City & County of Honolulu","24-01","U.S. Senate","","R","CURTIS, Ron","7","0","4",11
"City & County of Honolulu","24-01","U.S. Senate","","R","HODGKISS, Michael R.","4","0","0",4
"City & County of Honolulu","24-01","U.S. Senate","","R","BERISH, George L.","2","1","0",3
"City & County of Honolulu","24-01","U.S. Senate","","R","PIRKOWSKI, Eddie","5","0","1",6
"City & County of Honolulu","24-01","U.S. House","1","G","BURD, Zachary B.","1","1","0",2
"City & County of Honolulu","24-01","U.S. House","1","D","CHIN, Doug S.","149","25","69",243
"City & County of Honolulu","24-01","U.S. House","1","D","CASE, Ed","255","39","80",374
"City & County of Honolulu","24-01","U.S. House","1","D","ING, Kaniela Saito","31","5","29",65
"City & County of Honolulu","24-01","U.S. House","1","D","PULETASI, Sam","1","0","1",2
"City & County of Honolulu","24-01","U.S. House","1","D","MARTIN, Ernest Yorihiko","15","2","7",24
"City & County of Honolulu","24-01","U.S. House","1","D","FUKUMOTO, Beth Keiko","31","8","13",52
"City & County of Honolulu","24-01","U.S. House","1","D","KIM, Donna Mercado","120","11","34",165
"City & County of Honolulu","24-01","U.S. House","1","L","TIPPENS, Michelle Rose","0","0","0",0
"City & County of Honolulu","24-01","U.S. House","1","N","CIPOLLA, John E.","1","0","2",3
"City & County of Honolulu","24-01","U.S. House","1","N","GRIFFIN, Calvin C. (G)","0","0","0",0
"City & County of Honolulu","24-01","U.S. House","1","R","VINOLE, Raymond Rene","12","2","1",15
"City & County of Honolulu","24-01","U.S. House","1","R","CAVASSO, Cam","43","3","15",61
"City & County of Honolulu","24-01","Governor","","G","BREWER, Jim","1","1","0",2
"City & County of Honolulu","24-01","Governor","","D","CARAVALHO, Ernest","8","3","7",18
"City & County of Honolulu","24-01","Governor","","D","KA'EHU'AE'A, Wendell J.","2","1","0",3
"City & County of Honolulu","24-01","Governor","","D","TANABE, Van (Tanaban)","1","0","1",2
"City & County of Honolulu","24-01","Governor","","D","IGE, David Y.","342","51","122",515
"City & County of Honolulu","24-01","Governor","","D","HANABUSA, Colleen Wakako","251","35","111",397
"City & County of Honolulu","24-01","Governor","","D","KIM, Richard Y.","10","1","0",11
"City & County of Honolulu","24-01","Governor","","N","TERUYA, Terrence K.","0","0","0",0
"City & County of Honolulu","24-01","Governor","","N","BLACKWELL, Selina T.","0","0","2",2
"City & County of Honolulu","24-01","Governor","","N","EL, Link","0","0","0",0
"City & County of Honolulu","24-01","Governor","","R","TUPOLA, Andria","31","2","12",45
"City & County of Honolulu","24-01","Governor","","R","CARROLL, John","22","3","8",33
"City & County of Honolulu","24-01","Governor","","R","LHEUREUX, Ray","9","1","2",12
"City & County of Honolulu","24-01","Lieutenant Governor","","G","ING, Renee","1","1","0",2
"City & County of Honolulu","24-01","Lieutenant Governor","","D","GREEN, Josh","185","19","59",263
"City & County of Honolulu","24-01","Lieutenant Governor","","D","TOKUDA, Jill N.","212","34","73",319
"City & County of Honolulu","24-01","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","100","20","32",152
"City & County of Honolulu","24-01","Lieutenant Governor","","D","IWAMOTO, Kim Coco","79","15","49",143
"City & County of Honolulu","24-01","Lieutenant Governor","","D","ESPERO, Will","20","3","19",42
"City & County of Honolulu","24-01","Lieutenant Governor","","N","ROBOTTI, Paul F.","0","0","2",2
"City & County of Honolulu","24-01","Lieutenant Governor","","N","MAGAOAY, Ernest G.","0","0","0",0
"City & County of Honolulu","24-01","Lieutenant Governor","","R","LIPSCOMB, Steve","23","4","8",35
"City & County of Honolulu","24-01","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","11","0","8",19
"City & County of Honolulu","24-01","Lieutenant Governor","","R","LOW, Jeremy","20","1","4",25
"City & County of Honolulu","24-01","State Senate","12","D","GALUTERIA, Brickwood M.","226","40","65",331
"City & County of Honolulu","24-01","State Senate","12","D","MORIWAKI, Sharon Y.","311","43","147",501
"City & County of Honolulu","24-01","State Senate","12","R","MARIANO, Lynn Barry","47","5","16",68
"City & County of Honolulu","24-01","State Representative","24","D","BELATTI, Della Au","423","66","150",639
"City & County of Honolulu","24-02","U.S. Senate","","D","HIRONO, Mazie K.","874","115","380",1369
"City & County of Honolulu","24-02","U.S. Senate","","N","REYES, Arturo Pacheco","1","0","1",2
"City & County of Honolulu","24-02","U.S. Senate","","N","HAVERTY, Charles (Charlie)","3","0","1",4
"City & County of Honolulu","24-02","U.S. Senate","","N","MAERTENS, Matthew K.","2","0","0",2
"City & County of Honolulu","24-02","U.S. Senate","","R","ANDERSON, Consuelo","17","2","8",27
"City & County of Honolulu","24-02","U.S. Senate","","R","HELSHAM, Robert C., Sr.","13","0","11",24
"City & County of Honolulu","24-02","U.S. Senate","","R","WHITE, Thomas E.","9","1","9",19
"City & County of Honolulu","24-02","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","8","1","9",18
"City & County of Honolulu","24-02","U.S. Senate","","R","CURTIS, Ron","22","3","11",36
"City & County of Honolulu","24-02","U.S. Senate","","R","HODGKISS, Michael R.","5","0","6",11
"City & County of Honolulu","24-02","U.S. Senate","","R","BERISH, George L.","9","0","1",10
"City & County of Honolulu","24-02","U.S. Senate","","R","PIRKOWSKI, Eddie","11","0","1",12
"City & County of Honolulu","24-02","U.S. House","1","G","BURD, Zachary B.","0","0","2",2
"City & County of Honolulu","24-02","U.S. House","1","D","CHIN, Doug S.","286","55","130",471
"City & County of Honolulu","24-02","U.S. House","1","D","CASE, Ed","444","44","145",633
"City & County of Honolulu","24-02","U.S. House","1","D","ING, Kaniela Saito","62","8","82",152
"City & County of Honolulu","24-02","U.S. House","1","D","PULETASI, Sam","4","0","0",4
"City & County of Honolulu","24-02","U.S. House","1","D","MARTIN, Ernest Yorihiko","25","5","18",48
"City & County of Honolulu","24-02","U.S. House","1","D","FUKUMOTO, Beth Keiko","32","10","19",61
"City & County of Honolulu","24-02","U.S. House","1","D","KIM, Donna Mercado","184","16","59",259
"City & County of Honolulu","24-02","U.S. House","1","L","TIPPENS, Michelle Rose","3","0","0",3
"City & County of Honolulu","24-02","U.S. House","1","N","CIPOLLA, John E.","1","0","2",3
"City & County of Honolulu","24-02","U.S. House","1","N","GRIFFIN, Calvin C. (G)","3","0","0",3
"City & County of Honolulu","24-02","U.S. House","1","R","VINOLE, Raymond Rene","25","1","9",35
"City & County of Honolulu","24-02","U.S. House","1","R","CAVASSO, Cam","71","4","48",123
"City & County of Honolulu","24-02","Governor","","G","BREWER, Jim","0","0","1",1
"City & County of Honolulu","24-02","Governor","","D","CARAVALHO, Ernest","25","6","9",40
"City & County of Honolulu","24-02","Governor","","D","KA'EHU'AE'A, Wendell J.","5","1","2",8
"City & County of Honolulu","24-02","Governor","","D","TANABE, Van (Tanaban)","2","0","5",7
"City & County of Honolulu","24-02","Governor","","D","IGE, David Y.","527","82","258",867
"City & County of Honolulu","24-02","Governor","","D","HANABUSA, Colleen Wakako","477","51","187",715
"City & County of Honolulu","24-02","Governor","","D","KIM, Richard Y.","14","0","4",18
"City & County of Honolulu","24-02","Governor","","N","TERUYA, Terrence K.","3","0","2",5
"City & County of Honolulu","24-02","Governor","","N","BLACKWELL, Selina T.","1","0","0",1
"City & County of Honolulu","24-02","Governor","","N","EL, Link","1","0","0",1
"City & County of Honolulu","24-02","Governor","","R","TUPOLA, Andria","54","5","34",93
"City & County of Honolulu","24-02","Governor","","R","CARROLL, John","41","4","23",68
"City & County of Honolulu","24-02","Governor","","R","LHEUREUX, Ray","16","0","8",24
"City & County of Honolulu","24-02","Lieutenant Governor","","G","ING, Renee","0","0","1",1
"City & County of Honolulu","24-02","Lieutenant Governor","","D","GREEN, Josh","304","27","131",462
"City & County of Honolulu","24-02","Lieutenant Governor","","D","TOKUDA, Jill N.","317","51","113",481
"City & County of Honolulu","24-02","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","151","30","71",252
"City & County of Honolulu","24-02","Lieutenant Governor","","D","IWAMOTO, Kim Coco","191","23","113",327
"City & County of Honolulu","24-02","Lieutenant Governor","","D","ESPERO, Will","57","8","19",84
"City & County of Honolulu","24-02","Lieutenant Governor","","N","ROBOTTI, Paul F.","1","0","1",2
"City & County of Honolulu","24-02","Lieutenant Governor","","N","MAGAOAY, Ernest G.","3","0","1",4
"City & County of Honolulu","24-02","Lieutenant Governor","","R","LIPSCOMB, Steve","47","2","18",67
"City & County of Honolulu","24-02","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","24","3","24",51
"City & County of Honolulu","24-02","Lieutenant Governor","","R","LOW, Jeremy","30","2","16",48
"City & County of Honolulu","24-02","State Representative","24","D","BELATTI, Della Au","749","103","316",1168
"City & County of Honolulu","24-03","U.S. Senate","","D","HIRONO, Mazie K.","567","74","416",1057
"City & County of Honolulu","24-03","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"City & County of Honolulu","24-03","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","24-03","U.S. Senate","","N","MAERTENS, Matthew K.","0","1","0",1
"City & County of Honolulu","24-03","U.S. Senate","","R","ANDERSON, Consuelo","6","0","8",14
"City & County of Honolulu","24-03","U.S. Senate","","R","HELSHAM, Robert C., Sr.","7","0","6",13
"City & County of Honolulu","24-03","U.S. Senate","","R","WHITE, Thomas E.","12","0","5",17
"City & County of Honolulu","24-03","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","1","1","7",9
"City & County of Honolulu","24-03","U.S. Senate","","R","CURTIS, Ron","16","0","17",33
"City & County of Honolulu","24-03","U.S. Senate","","R","HODGKISS, Michael R.","1","0","4",5
"City & County of Honolulu","24-03","U.S. Senate","","R","BERISH, George L.","5","0","5",10
"City & County of Honolulu","24-03","U.S. Senate","","R","PIRKOWSKI, Eddie","0","0","3",3
"City & County of Honolulu","24-03","U.S. House","1","G","BURD, Zachary B.","2","0","0",2
"City & County of Honolulu","24-03","U.S. House","1","D","CHIN, Doug S.","201","30","138",369
"City & County of Honolulu","24-03","U.S. House","1","D","CASE, Ed","325","47","186",558
"City & County of Honolulu","24-03","U.S. House","1","D","ING, Kaniela Saito","49","13","86",148
"City & County of Honolulu","24-03","U.S. House","1","D","PULETASI, Sam","2","2","3",7
"City & County of Honolulu","24-03","U.S. House","1","D","MARTIN, Ernest Yorihiko","23","2","16",41
"City & County of Honolulu","24-03","U.S. House","1","D","FUKUMOTO, Beth Keiko","28","4","13",45
"City & County of Honolulu","24-03","U.S. House","1","D","KIM, Donna Mercado","97","3","62",162
"City & County of Honolulu","24-03","U.S. House","1","L","TIPPENS, Michelle Rose","0","0","0",0
"City & County of Honolulu","24-03","U.S. House","1","N","CIPOLLA, John E.","0","0","0",0
"City & County of Honolulu","24-03","U.S. House","1","N","GRIFFIN, Calvin C. (G)","0","1","0",1
"City & County of Honolulu","24-03","U.S. House","1","R","VINOLE, Raymond Rene","10","1","13",24
"City & County of Honolulu","24-03","U.S. House","1","R","CAVASSO, Cam","39","1","41",81
"City & County of Honolulu","24-03","Governor","","G","BREWER, Jim","2","0","0",2
"City & County of Honolulu","24-03","Governor","","D","CARAVALHO, Ernest","12","4","9",25
"City & County of Honolulu","24-03","Governor","","D","KA'EHU'AE'A, Wendell J.","2","2","3",7
"City & County of Honolulu","24-03","Governor","","D","TANABE, Van (Tanaban)","5","0","1",6
"City & County of Honolulu","24-03","Governor","","D","IGE, David Y.","415","48","330",793
"City & County of Honolulu","24-03","Governor","","D","HANABUSA, Colleen Wakako","300","47","173",520
"City & County of Honolulu","24-03","Governor","","D","KIM, Richard Y.","6","2","5",13
"City & County of Honolulu","24-03","Governor","","N","TERUYA, Terrence K.","0","0","0",0
"City & County of Honolulu","24-03","Governor","","N","BLACKWELL, Selina T.","0","0","0",0
"City & County of Honolulu","24-03","Governor","","N","EL, Link","0","1","0",1
"City & County of Honolulu","24-03","Governor","","R","TUPOLA, Andria","27","2","31",60
"City & County of Honolulu","24-03","Governor","","R","CARROLL, John","32","0","27",59
"City & County of Honolulu","24-03","Governor","","R","LHEUREUX, Ray","7","0","7",14
"City & County of Honolulu","24-03","Lieutenant Governor","","G","ING, Renee","2","0","0",2
"City & County of Honolulu","24-03","Lieutenant Governor","","D","GREEN, Josh","213","28","126",367
"City & County of Honolulu","24-03","Lieutenant Governor","","D","TOKUDA, Jill N.","244","26","138",408
"City & County of Honolulu","24-03","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","98","17","69",184
"City & County of Honolulu","24-03","Lieutenant Governor","","D","IWAMOTO, Kim Coco","120","24","138",282
"City & County of Honolulu","24-03","Lieutenant Governor","","D","ESPERO, Will","45","6","37",88
"City & County of Honolulu","24-03","Lieutenant Governor","","N","ROBOTTI, Paul F.","0","1","0",1
"City & County of Honolulu","24-03","Lieutenant Governor","","N","MAGAOAY, Ernest G.","0","0","0",0
"City & County of Honolulu","24-03","Lieutenant Governor","","R","LIPSCOMB, Steve","23","1","23",47
"City & County of Honolulu","24-03","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","6","1","20",27
"City & County of Honolulu","24-03","Lieutenant Governor","","R","LOW, Jeremy","23","0","17",40
"City & County of Honolulu","24-03","State Representative","24","D","BELATTI, Della Au","509","74","382",965
"City & County of Honolulu","24-04","U.S. Senate","","D","HIRONO, Mazie K.","464","77","284",825
"City & County of Honolulu","24-04","U.S. Senate","","N","REYES, Arturo Pacheco","1","0","0",1
"City & County of Honolulu","24-04","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","24-04","U.S. Senate","","N","MAERTENS, Matthew K.","1","0","0",1
"City & County of Honolulu","24-04","U.S. Senate","","R","ANDERSON, Consuelo","11","2","8",21
"City & County of Honolulu","24-04","U.S. Senate","","R","HELSHAM, Robert C., Sr.","8","2","1",11
"City & County of Honolulu","24-04","U.S. Senate","","R","WHITE, Thomas E.","3","0","6",9
"City & County of Honolulu","24-04","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","14","1","7",22
"City & County of Honolulu","24-04","U.S. Senate","","R","CURTIS, Ron","14","0","9",23
"City & County of Honolulu","24-04","U.S. Senate","","R","HODGKISS, Michael R.","3","0","3",6
"City & County of Honolulu","24-04","U.S. Senate","","R","BERISH, George L.","6","0","2",8
"City & County of Honolulu","24-04","U.S. Senate","","R","PIRKOWSKI, Eddie","2","0","4",6
"City & County of Honolulu","24-04","U.S. House","1","G","BURD, Zachary B.","1","0","0",1
"City & County of Honolulu","24-04","U.S. House","1","D","CHIN, Doug S.","142","36","80",258
"City & County of Honolulu","24-04","U.S. House","1","D","CASE, Ed","197","23","109",329
"City & County of Honolulu","24-04","U.S. House","1","D","ING, Kaniela Saito","38","9","64",111
"City & County of Honolulu","24-04","U.S. House","1","D","PULETASI, Sam","4","0","4",8
"City & County of Honolulu","24-04","U.S. House","1","D","MARTIN, Ernest Yorihiko","13","2","9",24
"City & County of Honolulu","24-04","U.S. House","1","D","FUKUMOTO, Beth Keiko","20","4","16",40
"City & County of Honolulu","24-04","U.S. House","1","D","KIM, Donna Mercado","111","13","49",173
"City & County of Honolulu","24-04","U.S. House","1","L","TIPPENS, Michelle Rose","2","0","2",4
"City & County of Honolulu","24-04","U.S. House","1","N","CIPOLLA, John E.","1","0","0",1
"City & County of Honolulu","24-04","U.S. House","1","N","GRIFFIN, Calvin C. (G)","1","0","0",1
"City & County of Honolulu","24-04","U.S. House","1","R","VINOLE, Raymond Rene","9","0","7",16
"City & County of Honolulu","24-04","U.S. House","1","R","CAVASSO, Cam","58","6","33",97
"City & County of Honolulu","24-04","Governor","","G","BREWER, Jim","1","0","0",1
"City & County of Honolulu","24-04","Governor","","D","CARAVALHO, Ernest","9","2","7",18
"City & County of Honolulu","24-04","Governor","","D","KA'EHU'AE'A, Wendell J.","3","0","8",11
"City & County of Honolulu","24-04","Governor","","D","TANABE, Van (Tanaban)","1","0","0",1
"City & County of Honolulu","24-04","Governor","","D","IGE, David Y.","268","48","162",478
"City & County of Honolulu","24-04","Governor","","D","HANABUSA, Colleen Wakako","247","37","165",449
"City & County of Honolulu","24-04","Governor","","D","KIM, Richard Y.","7","1","2",10
"City & County of Honolulu","24-04","Governor","","N","TERUYA, Terrence K.","1","0","0",1
"City & County of Honolulu","24-04","Governor","","N","BLACKWELL, Selina T.","0","0","0",0
"City & County of Honolulu","24-04","Governor","","N","EL, Link","1","0","0",1
"City & County of Honolulu","24-04","Governor","","R","TUPOLA, Andria","44","3","31",78
"City & County of Honolulu","24-04","Governor","","R","CARROLL, John","25","4","10",39
"City & County of Honolulu","24-04","Governor","","R","LHEUREUX, Ray","3","0","2",5
"City & County of Honolulu","24-04","Lieutenant Governor","","G","ING, Renee","1","0","0",1
"City & County of Honolulu","24-04","Lieutenant Governor","","D","GREEN, Josh","137","25","91",253
"City & County of Honolulu","24-04","Lieutenant Governor","","D","TOKUDA, Jill N.","169","23","86",278
"City & County of Honolulu","24-04","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","106","18","73",197
"City & County of Honolulu","24-04","Lieutenant Governor","","D","IWAMOTO, Kim Coco","92","18","72",182
"City & County of Honolulu","24-04","Lieutenant Governor","","D","ESPERO, Will","21","5","16",42
"City & County of Honolulu","24-04","Lieutenant Governor","","N","ROBOTTI, Paul F.","0","0","0",0
"City & County of Honolulu","24-04","Lieutenant Governor","","N","MAGAOAY, Ernest G.","2","0","0",2
"City & County of Honolulu","24-04","Lieutenant Governor","","R","LIPSCOMB, Steve","9","3","12",24
"City & County of Honolulu","24-04","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","28","0","13",41
"City & County of Honolulu","24-04","Lieutenant Governor","","R","LOW, Jeremy","25","3","18",46
"City & County of Honolulu","24-04","State Representative","24","D","BELATTI, Della Au","400","64","251",715
"City & County of Honolulu","25-01","U.S. Senate","","D","HIRONO, Mazie K.","141","2","0",143
"City & County of Honolulu","25-01","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"City & County of Honolulu","25-01","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","25-01","U.S. Senate","","N","MAERTENS, Matthew K.","0","0","0",0
"City & County of Honolulu","25-01","U.S. Senate","","R","ANDERSON, Consuelo","8","0","0",8
"City & County of Honolulu","25-01","U.S. Senate","","R","HELSHAM, Robert C., Sr.","0","0","0",0
"City & County of Honolulu","25-01","U.S. Senate","","R","WHITE, Thomas E.","0","0","0",0
"City & County of Honolulu","25-01","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","3","0","0",3
"City & County of Honolulu","25-01","U.S. Senate","","R","CURTIS, Ron","3","0","0",3
"City & County of Honolulu","25-01","U.S. Senate","","R","HODGKISS, Michael R.","1","0","0",1
"City & County of Honolulu","25-01","U.S. Senate","","R","BERISH, George L.","0","0","0",0
"City & County of Honolulu","25-01","U.S. Senate","","R","PIRKOWSKI, Eddie","1","0","0",1
"City & County of Honolulu","25-01","U.S. House","1","G","BURD, Zachary B.","2","0","0",2
"City & County of Honolulu","25-01","U.S. House","1","D","CHIN, Doug S.","47","0","0",47
"City & County of Honolulu","25-01","U.S. House","1","D","CASE, Ed","52","1","0",53
"City & County of Honolulu","25-01","U.S. House","1","D","ING, Kaniela Saito","15","0","0",15
"City & County of Honolulu","25-01","U.S. House","1","D","PULETASI, Sam","3","0","0",3
"City & County of Honolulu","25-01","U.S. House","1","D","MARTIN, Ernest Yorihiko","5","1","0",6
"City & County of Honolulu","25-01","U.S. House","1","D","FUKUMOTO, Beth Keiko","7","0","0",7
"City & County of Honolulu","25-01","U.S. House","1","D","KIM, Donna Mercado","26","0","0",26
"City & County of Honolulu","25-01","U.S. House","1","L","TIPPENS, Michelle Rose","1","0","0",1
"City & County of Honolulu","25-01","U.S. House","1","N","CIPOLLA, John E.","0","0","0",0
"City & County of Honolulu","25-01","U.S. House","1","N","GRIFFIN, Calvin C. (G)","0","0","0",0
"City & County of Honolulu","25-01","U.S. House","1","R","VINOLE, Raymond Rene","4","0","0",4
"City & County of Honolulu","25-01","U.S. House","1","R","CAVASSO, Cam","15","1","0",16
