county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,25-05,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,25-05,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,25-05,U.S. Representative,1,D,"ANDERSON, Ikaika",33,13,25,71
City & County of Honolulu,25-05,U.S. Representative,1,D,"KIM, Donna Mercado",126,24,152,302
City & County of Honolulu,25-05,U.S. Representative,1,D,"MANAHAN, Joey",7,3,3,13
City & County of Honolulu,25-05,U.S. Representative,1,D,"TAKAI, Mark",307,61,247,615
City & County of Honolulu,25-05,U.S. Representative,1,D,"CHANG, Stanley",62,15,62,139
City & County of Honolulu,25-05,U.S. Representative,1,D,"ESPERO, Will",11,3,11,25
City & County of Honolulu,25-05,U.S. Representative,1,D,"XIAN, Kathryn",16,5,14,35
City & County of Honolulu,25-05,Governor,,L,"DAVIS, Jeff",1,0,0,1
City & County of Honolulu,25-05,Governor,,I,"HANNEMANN, Mufi",5,2,4,11
City & County of Honolulu,25-05,Governor,,R,"AIONA, Duke",91,10,86,187
City & County of Honolulu,25-05,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
City & County of Honolulu,25-05,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
City & County of Honolulu,25-05,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,25-05,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,25-05,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,25-05,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,25-05,Governor,,D,"ABERCROMBIE, Neil",146,34,135,315
City & County of Honolulu,25-05,Governor,,D,"IGE, David Yutaka",442,93,397,932
City & County of Honolulu,25-05,Governor,,D,"TANABE, Van K. (Tanaban)",2,0,4,6
City & County of Honolulu,25-05,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",1,0,0,1
City & County of Honolulu,25-05,Lieutenant Governor,,I,"CHANG, Les",3,2,4,9
City & County of Honolulu,25-05,Lieutenant Governor,,R,"AHU, Elwin P.",55,6,51,112
City & County of Honolulu,25-05,Lieutenant Governor,,R,"SUTTON, Warner Kimo",18,4,23,45
City & County of Honolulu,25-05,Lieutenant Governor,,D,"HEE, Clayton",139,49,141,329
City & County of Honolulu,25-05,Lieutenant Governor,,D,"PULETASI, Sam",4,1,1,6
City & County of Honolulu,25-05,Lieutenant Governor,,D,"TSUTSUI, Shan S.",362,61,322,745
City & County of Honolulu,25-05,Lieutenant Governor,,D,"ZANAKIS, Mary",60,11,46,117
City & County of Honolulu,25-05,Lieutenant Governor,,D,"SHIRATORI, Miles",9,1,4,14
City & County of Honolulu,25-05,State Representative,25,R,"LAM, Ronald Y.K.",53,4,64,121
City & County of Honolulu,25-05,State Representative,25,D,"LUKE, Sylvia",423,99,376,898
City & County of Honolulu,26-01,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",3,0,3,6
City & County of Honolulu,26-01,U.S. Senator Vacancy,,R,"CAVASSO, Cam",81,12,45,138
City & County of Honolulu,26-01,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",7,0,8,15
City & County of Honolulu,26-01,U.S. Senator Vacancy,,R,"ROCO, John P.",16,8,10,34
City & County of Honolulu,26-01,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",6,2,3,11
City & County of Honolulu,26-01,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,26-01,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
City & County of Honolulu,26-01,U.S. Senator Vacancy,,D,"EVANS, Brian",16,0,9,25
City & County of Honolulu,26-01,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",352,56,221,629
City & County of Honolulu,26-01,U.S. Senator Vacancy,,D,"SCHATZ, Brian",300,72,237,609
City & County of Honolulu,26-01,U.S. Representative,1,R,"DJOU, Charles",123,20,69,212
City & County of Honolulu,26-01,U.S. Representative,1,R,"LEVENE, Allan",6,0,5,11
City & County of Honolulu,26-01,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,26-01,U.S. Representative,1,N,"MEYER, Robert H.",1,0,0,1
City & County of Honolulu,26-01,U.S. Representative,1,D,"ANDERSON, Ikaika",46,10,28,84
City & County of Honolulu,26-01,U.S. Representative,1,D,"KIM, Donna Mercado",230,37,159,426
City & County of Honolulu,26-01,U.S. Representative,1,D,"MANAHAN, Joey",11,2,6,19
City & County of Honolulu,26-01,U.S. Representative,1,D,"TAKAI, Mark",261,59,198,518
City & County of Honolulu,26-01,U.S. Representative,1,D,"CHANG, Stanley",72,10,40,122
City & County of Honolulu,26-01,U.S. Representative,1,D,"ESPERO, Will",8,4,8,20
City & County of Honolulu,26-01,U.S. Representative,1,D,"XIAN, Kathryn",28,3,11,42
City & County of Honolulu,26-01,Governor,,L,"DAVIS, Jeff",3,0,3,6
City & County of Honolulu,26-01,Governor,,I,"HANNEMANN, Mufi",11,0,3,14
City & County of Honolulu,26-01,Governor,,R,"AIONA, Duke",131,23,75,229
City & County of Honolulu,26-01,Governor,,R,"COLLINS, Charles (Trump)",2,0,1,3
City & County of Honolulu,26-01,Governor,,R,"GREGORY, Stuart Todd",4,0,2,6
City & County of Honolulu,26-01,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,26-01,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,26-01,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,26-01,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,26-01,Governor,,D,"ABERCROMBIE, Neil",218,46,159,423
City & County of Honolulu,26-01,Governor,,D,"IGE, David Yutaka",433,82,300,815
City & County of Honolulu,26-01,Governor,,D,"TANABE, Van K. (Tanaban)",13,0,4,17
City & County of Honolulu,26-01,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",3,0,3,6
City & County of Honolulu,26-01,Lieutenant Governor,,I,"CHANG, Les",8,0,3,11
City & County of Honolulu,26-01,Lieutenant Governor,,R,"AHU, Elwin P.",91,16,62,169
City & County of Honolulu,26-01,Lieutenant Governor,,R,"SUTTON, Warner Kimo",28,7,13,48
City & County of Honolulu,26-01,Lieutenant Governor,,D,"HEE, Clayton",244,40,167,451
City & County of Honolulu,26-01,Lieutenant Governor,,D,"PULETASI, Sam",10,4,8,22
City & County of Honolulu,26-01,Lieutenant Governor,,D,"TSUTSUI, Shan S.",317,67,235,619
City & County of Honolulu,26-01,Lieutenant Governor,,D,"ZANAKIS, Mary",56,14,27,97
City & County of Honolulu,26-01,Lieutenant Governor,,D,"SHIRATORI, Miles",9,1,3,13
City & County of Honolulu,26-01,State Senator,12,R,"LETHEM, Chris",88,18,56,162
City & County of Honolulu,26-01,State Senator,12,D,"GALUTERIA, Brickwood M.",424,83,295,802
City & County of Honolulu,26-01,State Senator,12,D,"MIDDLETON, Carlton N.",134,28,72,234
City & County of Honolulu,26-01,State Representative,26,R,"MARSHALL, Eric B.",94,18,59,171
City & County of Honolulu,26-01,State Representative,26,D,"SAIKI, Scott K.",550,106,369,1025
City & County of Honolulu,26-02,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",1,0,0,1
City & County of Honolulu,26-02,U.S. Senator Vacancy,,R,"CAVASSO, Cam",2,0,0,2
City & County of Honolulu,26-02,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",2,0,0,2
City & County of Honolulu,26-02,U.S. Senator Vacancy,,R,"ROCO, John P.",1,0,0,1
City & County of Honolulu,26-02,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",1,0,0,1
City & County of Honolulu,26-02,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,26-02,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
City & County of Honolulu,26-02,U.S. Senator Vacancy,,D,"EVANS, Brian",1,0,0,1
City & County of Honolulu,26-02,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",13,0,0,13
City & County of Honolulu,26-02,U.S. Senator Vacancy,,D,"SCHATZ, Brian",18,2,0,20
City & County of Honolulu,26-02,U.S. Representative,1,R,"DJOU, Charles",9,0,0,9
City & County of Honolulu,26-02,U.S. Representative,1,R,"LEVENE, Allan",0,0,0,0
City & County of Honolulu,26-02,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,26-02,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,26-02,U.S. Representative,1,D,"ANDERSON, Ikaika",3,1,0,4
City & County of Honolulu,26-02,U.S. Representative,1,D,"KIM, Donna Mercado",6,0,0,6
City & County of Honolulu,26-02,U.S. Representative,1,D,"MANAHAN, Joey",2,0,0,2
City & County of Honolulu,26-02,U.S. Representative,1,D,"TAKAI, Mark",8,0,0,8
City & County of Honolulu,26-02,U.S. Representative,1,D,"CHANG, Stanley",8,0,0,8
City & County of Honolulu,26-02,U.S. Representative,1,D,"ESPERO, Will",1,1,0,2
City & County of Honolulu,26-02,U.S. Representative,1,D,"XIAN, Kathryn",1,0,0,1
City & County of Honolulu,26-02,Governor,,L,"DAVIS, Jeff",1,0,0,1
City & County of Honolulu,26-02,Governor,,I,"HANNEMANN, Mufi",2,0,0,2
City & County of Honolulu,26-02,Governor,,R,"AIONA, Duke",6,0,0,6
City & County of Honolulu,26-02,Governor,,R,"COLLINS, Charles (Trump)",1,0,0,1
City & County of Honolulu,26-02,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
City & County of Honolulu,26-02,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,26-02,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,26-02,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,26-02,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,26-02,Governor,,D,"ABERCROMBIE, Neil",15,1,0,16
City & County of Honolulu,26-02,Governor,,D,"IGE, David Yutaka",16,1,0,17
City & County of Honolulu,26-02,Governor,,D,"TANABE, Van K. (Tanaban)",1,0,0,1
City & County of Honolulu,26-02,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",1,0,0,1
City & County of Honolulu,26-02,Lieutenant Governor,,I,"CHANG, Les",1,0,0,1
City & County of Honolulu,26-02,Lieutenant Governor,,R,"AHU, Elwin P.",3,0,0,3
City & County of Honolulu,26-02,Lieutenant Governor,,R,"SUTTON, Warner Kimo",3,0,0,3
City & County of Honolulu,26-02,Lieutenant Governor,,D,"HEE, Clayton",12,1,0,13
City & County of Honolulu,26-02,Lieutenant Governor,,D,"PULETASI, Sam",0,0,0,0
City & County of Honolulu,26-02,Lieutenant Governor,,D,"TSUTSUI, Shan S.",16,1,0,17
City & County of Honolulu,26-02,Lieutenant Governor,,D,"ZANAKIS, Mary",3,0,0,3
City & County of Honolulu,26-02,Lieutenant Governor,,D,"SHIRATORI, Miles",0,0,0,0
City & County of Honolulu,26-02,State Senator,12,R,"LETHEM, Chris",6,0,0,6
City & County of Honolulu,26-02,State Senator,12,D,"GALUTERIA, Brickwood M.",25,1,0,26
City & County of Honolulu,26-02,State Senator,12,D,"MIDDLETON, Carlton N.",3,1,0,4
City & County of Honolulu,26-02,State Representative,26,R,"MARSHALL, Eric B.",6,0,0,6
City & County of Honolulu,26-02,State Representative,26,D,"SAIKI, Scott K.",20,2,0,22
City & County of Honolulu,26-03,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",1,0,2,3
City & County of Honolulu,26-03,U.S. Senator Vacancy,,R,"CAVASSO, Cam",72,7,32,111
City & County of Honolulu,26-03,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",6,2,6,14
City & County of Honolulu,26-03,U.S. Senator Vacancy,,R,"ROCO, John P.",8,0,8,16
City & County of Honolulu,26-03,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",2,0,2,4
City & County of Honolulu,26-03,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,1,0,1
City & County of Honolulu,26-03,U.S. Senator Vacancy,,N,"ALLISON, Joy",2,1,0,3
City & County of Honolulu,26-03,U.S. Senator Vacancy,,D,"EVANS, Brian",7,1,6,14
City & County of Honolulu,26-03,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",219,41,153,413
City & County of Honolulu,26-03,U.S. Senator Vacancy,,D,"SCHATZ, Brian",257,62,151,470
City & County of Honolulu,26-03,U.S. Representative,1,R,"DJOU, Charles",108,11,50,169
City & County of Honolulu,26-03,U.S. Representative,1,R,"LEVENE, Allan",4,0,5,9
City & County of Honolulu,26-03,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",2,1,0,3
City & County of Honolulu,26-03,U.S. Representative,1,N,"MEYER, Robert H.",0,1,0,1
City & County of Honolulu,26-03,U.S. Representative,1,D,"ANDERSON, Ikaika",41,6,14,61
City & County of Honolulu,26-03,U.S. Representative,1,D,"KIM, Donna Mercado",121,25,94,240
City & County of Honolulu,26-03,U.S. Representative,1,D,"MANAHAN, Joey",9,2,4,15
City & County of Honolulu,26-03,U.S. Representative,1,D,"TAKAI, Mark",223,49,136,408
City & County of Honolulu,26-03,U.S. Representative,1,D,"CHANG, Stanley",56,12,37,105
City & County of Honolulu,26-03,U.S. Representative,1,D,"ESPERO, Will",7,4,8,19
City & County of Honolulu,26-03,U.S. Representative,1,D,"XIAN, Kathryn",17,4,8,29
City & County of Honolulu,26-03,Governor,,L,"DAVIS, Jeff",0,0,2,2
City & County of Honolulu,26-03,Governor,,I,"HANNEMANN, Mufi",4,2,3,9
City & County of Honolulu,26-03,Governor,,R,"AIONA, Duke",111,12,55,178
City & County of Honolulu,26-03,Governor,,R,"COLLINS, Charles (Trump)",1,0,1,2
City & County of Honolulu,26-03,Governor,,R,"GREGORY, Stuart Todd",0,0,2,2
City & County of Honolulu,26-03,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,26-03,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,26-03,Governor,,N,"DEJEAN CALDWELL, Khis",0,1,0,1
City & County of Honolulu,26-03,Governor,,N,"SPATOLA, Joseph R.",0,1,0,1
City & County of Honolulu,26-03,Governor,,D,"ABERCROMBIE, Neil",144,43,103,290
City & County of Honolulu,26-03,Governor,,D,"IGE, David Yutaka",338,58,204,600
City & County of Honolulu,26-03,Governor,,D,"TANABE, Van K. (Tanaban)",8,2,4,14
City & County of Honolulu,26-03,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,1,1
City & County of Honolulu,26-03,Lieutenant Governor,,I,"CHANG, Les",3,2,3,8
City & County of Honolulu,26-03,Lieutenant Governor,,R,"AHU, Elwin P.",83,10,46,139
City & County of Honolulu,26-03,Lieutenant Governor,,R,"SUTTON, Warner Kimo",19,0,10,29
City & County of Honolulu,26-03,Lieutenant Governor,,D,"HEE, Clayton",184,37,93,314
City & County of Honolulu,26-03,Lieutenant Governor,,D,"PULETASI, Sam",1,1,2,4
City & County of Honolulu,26-03,Lieutenant Governor,,D,"TSUTSUI, Shan S.",241,55,175,471
City & County of Honolulu,26-03,Lieutenant Governor,,D,"ZANAKIS, Mary",41,5,17,63
City & County of Honolulu,26-03,Lieutenant Governor,,D,"SHIRATORI, Miles",4,1,9,14
City & County of Honolulu,26-03,State Senator,12,R,"LETHEM, Chris",82,6,47,135
City & County of Honolulu,26-03,State Senator,12,D,"GALUTERIA, Brickwood M.",309,62,185,556
City & County of Honolulu,26-03,State Senator,12,D,"MIDDLETON, Carlton N.",99,29,65,193
City & County of Honolulu,26-03,State Representative,26,R,"MARSHALL, Eric B.",86,7,47,140
City & County of Honolulu,26-03,State Representative,26,D,"SAIKI, Scott K.",384,85,237,706
City & County of Honolulu,26-04,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
City & County of Honolulu,26-04,U.S. Senator Vacancy,,R,"CAVASSO, Cam",22,0,0,22
City & County of Honolulu,26-04,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",5,0,0,5
City & County of Honolulu,26-04,U.S. Senator Vacancy,,R,"ROCO, John P.",3,0,0,3
City & County of Honolulu,26-04,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",2,0,0,2
City & County of Honolulu,26-04,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,26-04,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
City & County of Honolulu,26-04,U.S. Senator Vacancy,,D,"EVANS, Brian",4,0,0,4
City & County of Honolulu,26-04,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",34,5,0,39
City & County of Honolulu,26-04,U.S. Senator Vacancy,,D,"SCHATZ, Brian",77,5,0,82
City & County of Honolulu,26-04,U.S. Representative,1,R,"DJOU, Charles",34,0,0,34
City & County of Honolulu,26-04,U.S. Representative,1,R,"LEVENE, Allan",1,0,0,1
City & County of Honolulu,26-04,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,26-04,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,26-04,U.S. Representative,1,D,"ANDERSON, Ikaika",8,0,0,8
City & County of Honolulu,26-04,U.S. Representative,1,D,"KIM, Donna Mercado",26,4,0,30
City & County of Honolulu,26-04,U.S. Representative,1,D,"MANAHAN, Joey",2,0,0,2
City & County of Honolulu,26-04,U.S. Representative,1,D,"TAKAI, Mark",50,4,0,54
City & County of Honolulu,26-04,U.S. Representative,1,D,"CHANG, Stanley",17,2,0,19
City & County of Honolulu,26-04,U.S. Representative,1,D,"ESPERO, Will",4,0,0,4
City & County of Honolulu,26-04,U.S. Representative,1,D,"XIAN, Kathryn",2,0,0,2
City & County of Honolulu,26-04,Governor,,L,"DAVIS, Jeff",0,0,0,0
City & County of Honolulu,26-04,Governor,,I,"HANNEMANN, Mufi",0,0,0,0
City & County of Honolulu,26-04,Governor,,R,"AIONA, Duke",34,0,0,34
City & County of Honolulu,26-04,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
City & County of Honolulu,26-04,Governor,,R,"GREGORY, Stuart Todd",1,0,0,1
City & County of Honolulu,26-04,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,26-04,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,26-04,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,26-04,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,26-04,Governor,,D,"ABERCROMBIE, Neil",35,0,0,35
City & County of Honolulu,26-04,Governor,,D,"IGE, David Yutaka",81,9,0,90
City & County of Honolulu,26-04,Governor,,D,"TANABE, Van K. (Tanaban)",0,0,0,0
City & County of Honolulu,26-04,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
City & County of Honolulu,26-04,Lieutenant Governor,,I,"CHANG, Les",0,0,0,0
City & County of Honolulu,26-04,Lieutenant Governor,,R,"AHU, Elwin P.",26,0,0,26
City & County of Honolulu,26-04,Lieutenant Governor,,R,"SUTTON, Warner Kimo",6,0,0,6
City & County of Honolulu,26-04,Lieutenant Governor,,D,"HEE, Clayton",42,3,0,45
City & County of Honolulu,26-04,Lieutenant Governor,,D,"PULETASI, Sam",1,0,0,1
City & County of Honolulu,26-04,Lieutenant Governor,,D,"TSUTSUI, Shan S.",56,5,0,61
City & County of Honolulu,26-04,Lieutenant Governor,,D,"ZANAKIS, Mary",12,0,0,12
City & County of Honolulu,26-04,Lieutenant Governor,,D,"SHIRATORI, Miles",3,1,0,4
City & County of Honolulu,26-04,State Representative,26,R,"MARSHALL, Eric B.",27,0,0,27
City & County of Honolulu,26-04,State Representative,26,D,"SAIKI, Scott K.",74,7,0,81
City & County of Honolulu,26-05,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
City & County of Honolulu,26-05,U.S. Senator Vacancy,,R,"CAVASSO, Cam",13,0,0,13
City & County of Honolulu,26-05,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",2,0,0,2
City & County of Honolulu,26-05,U.S. Senator Vacancy,,R,"ROCO, John P.",3,0,0,3
City & County of Honolulu,26-05,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,26-05,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,26-05,U.S. Senator Vacancy,,N,"ALLISON, Joy",1,0,0,1
City & County of Honolulu,26-05,U.S. Senator Vacancy,,D,"EVANS, Brian",2,1,0,3
City & County of Honolulu,26-05,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",53,6,0,59
City & County of Honolulu,26-05,U.S. Senator Vacancy,,D,"SCHATZ, Brian",54,3,0,57
City & County of Honolulu,26-05,U.S. Representative,1,R,"DJOU, Charles",24,0,0,24
City & County of Honolulu,26-05,U.S. Representative,1,R,"LEVENE, Allan",1,0,0,1
City & County of Honolulu,26-05,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",1,0,0,1
City & County of Honolulu,26-05,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,26-05,U.S. Representative,1,D,"ANDERSON, Ikaika",13,0,0,13
City & County of Honolulu,26-05,U.S. Representative,1,D,"KIM, Donna Mercado",31,2,0,33
City & County of Honolulu,26-05,U.S. Representative,1,D,"MANAHAN, Joey",3,0,0,3
City & County of Honolulu,26-05,U.S. Representative,1,D,"TAKAI, Mark",33,2,0,35
City & County of Honolulu,26-05,U.S. Representative,1,D,"CHANG, Stanley",13,2,0,15
City & County of Honolulu,26-05,U.S. Representative,1,D,"ESPERO, Will",11,2,0,13
City & County of Honolulu,26-05,U.S. Representative,1,D,"XIAN, Kathryn",2,2,0,4
City & County of Honolulu,26-05,Governor,,L,"DAVIS, Jeff",0,0,0,0
City & County of Honolulu,26-05,Governor,,I,"HANNEMANN, Mufi",0,0,0,0
City & County of Honolulu,26-05,Governor,,R,"AIONA, Duke",22,0,0,22
City & County of Honolulu,26-05,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
City & County of Honolulu,26-05,Governor,,R,"GREGORY, Stuart Todd",2,0,0,2
City & County of Honolulu,26-05,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,26-05,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,26-05,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,26-05,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,26-05,Governor,,D,"ABERCROMBIE, Neil",38,3,0,41
City & County of Honolulu,26-05,Governor,,D,"IGE, David Yutaka",72,7,0,79
City & County of Honolulu,26-05,Governor,,D,"TANABE, Van K. (Tanaban)",0,0,0,0
City & County of Honolulu,26-05,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
City & County of Honolulu,26-05,Lieutenant Governor,,I,"CHANG, Les",0,0,0,0
City & County of Honolulu,26-05,Lieutenant Governor,,R,"AHU, Elwin P.",11,0,0,11
City & County of Honolulu,26-05,Lieutenant Governor,,R,"SUTTON, Warner Kimo",10,0,0,10
City & County of Honolulu,26-05,Lieutenant Governor,,D,"HEE, Clayton",46,3,0,49
City & County of Honolulu,26-05,Lieutenant Governor,,D,"PULETASI, Sam",0,1,0,1
City & County of Honolulu,26-05,Lieutenant Governor,,D,"TSUTSUI, Shan S.",50,5,0,55
City & County of Honolulu,26-05,Lieutenant Governor,,D,"ZANAKIS, Mary",9,1,0,10
City & County of Honolulu,26-05,Lieutenant Governor,,D,"SHIRATORI, Miles",2,0,0,2
City & County of Honolulu,26-05,State Representative,26,R,"MARSHALL, Eric B.",18,0,0,18
City & County of Honolulu,26-05,State Representative,26,D,"SAIKI, Scott K.",85,7,0,92
City & County of Honolulu,26-06,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",1,0,1,2
City & County of Honolulu,26-06,U.S. Senator Vacancy,,R,"CAVASSO, Cam",53,7,24,84
City & County of Honolulu,26-06,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",10,1,4,15
City & County of Honolulu,26-06,U.S. Senator Vacancy,,R,"ROCO, John P.",8,0,1,9
City & County of Honolulu,26-06,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",11,2,3,16
City & County of Honolulu,26-06,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,26-06,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,1,1
City & County of Honolulu,26-06,U.S. Senator Vacancy,,D,"EVANS, Brian",15,4,4,23
City & County of Honolulu,26-06,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",257,71,82,410
City & County of Honolulu,26-06,U.S. Senator Vacancy,,D,"SCHATZ, Brian",265,68,87,420
City & County of Honolulu,26-06,U.S. Representative,1,R,"DJOU, Charles",98,15,42,155
City & County of Honolulu,26-06,U.S. Representative,1,R,"LEVENE, Allan",2,0,1,3
City & County of Honolulu,26-06,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,26-06,U.S. Representative,1,N,"MEYER, Robert H.",0,0,1,1
City & County of Honolulu,26-06,U.S. Representative,1,D,"ANDERSON, Ikaika",42,10,12,64
City & County of Honolulu,26-06,U.S. Representative,1,D,"KIM, Donna Mercado",170,37,55,262
City & County of Honolulu,26-06,U.S. Representative,1,D,"MANAHAN, Joey",9,3,3,15
City & County of Honolulu,26-06,U.S. Representative,1,D,"TAKAI, Mark",203,61,63,327
City & County of Honolulu,26-06,U.S. Representative,1,D,"CHANG, Stanley",55,20,22,97
City & County of Honolulu,26-06,U.S. Representative,1,D,"ESPERO, Will",16,5,3,24
City & County of Honolulu,26-06,U.S. Representative,1,D,"XIAN, Kathryn",24,3,5,32
City & County of Honolulu,26-06,Governor,,L,"DAVIS, Jeff",1,0,1,2
City & County of Honolulu,26-06,Governor,,I,"HANNEMANN, Mufi",5,0,4,9
City & County of Honolulu,26-06,Governor,,R,"AIONA, Duke",102,14,42,158
City & County of Honolulu,26-06,Governor,,R,"COLLINS, Charles (Trump)",0,1,0,1
City & County of Honolulu,26-06,Governor,,R,"GREGORY, Stuart Todd",0,1,1,2
City & County of Honolulu,26-06,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,26-06,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,26-06,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,26-06,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,26-06,Governor,,D,"ABERCROMBIE, Neil",126,43,61,230
City & County of Honolulu,26-06,Governor,,D,"IGE, David Yutaka",400,100,109,609
City & County of Honolulu,26-06,Governor,,D,"TANABE, Van K. (Tanaban)",13,2,2,17
City & County of Honolulu,26-06,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",1,0,1,2
City & County of Honolulu,26-06,Lieutenant Governor,,I,"CHANG, Les",2,0,2,4
City & County of Honolulu,26-06,Lieutenant Governor,,R,"AHU, Elwin P.",62,10,28,100
City & County of Honolulu,26-06,Lieutenant Governor,,R,"SUTTON, Warner Kimo",30,5,12,47
City & County of Honolulu,26-06,Lieutenant Governor,,D,"HEE, Clayton",189,50,66,305
City & County of Honolulu,26-06,Lieutenant Governor,,D,"PULETASI, Sam",2,0,3,5
