county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,41-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",13,1,11,25
City & County of Honolulu,41-01,U.S. House,1,R,"DJOU, Charles",10,3,20,33
City & County of Honolulu,41-01,U.S. House,1,D,"TAKAI, Mark",10,0,5,15
City & County of Honolulu,41-01,Governor,,R,AIONA / AHU,11,2,18,31
City & County of Honolulu,41-01,Governor,,L,DAVIS / MARLIN,0,0,0,0
City & County of Honolulu,41-01,Governor,,I,HANNEMANN / CHANG,2,1,1,4
City & County of Honolulu,41-01,Governor,,D,IGE / TSUTSUI,8,0,6,14
City & County of Honolulu,41-01,State Representative,41,L,"BERG, Tom",1,0,4,5
City & County of Honolulu,41-01,State Representative,41,R,"JEREMIAH, Bryan E.",10,2,12,24
City & County of Honolulu,41-01,State Representative,41,D,"LOPRESTI, Matthew",10,1,8,19
City & County of Honolulu,41-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",651,184,781,1616
City & County of Honolulu,41-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,8,41,64
City & County of Honolulu,41-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",997,285,1071,2353
City & County of Honolulu,41-02,U.S. House,1,R,"DJOU, Charles",956,271,1197,2424
City & County of Honolulu,41-02,U.S. House,1,D,"TAKAI, Mark",719,208,702,1629
City & County of Honolulu,41-02,Governor,,R,AIONA / AHU,847,230,1019,2096
City & County of Honolulu,41-02,Governor,,L,DAVIS / MARLIN,21,8,35,64
City & County of Honolulu,41-02,Governor,,I,HANNEMANN / CHANG,213,67,249,529
City & County of Honolulu,41-02,Governor,,D,IGE / TSUTSUI,609,175,616,1400
City & County of Honolulu,41-02,State Representative,41,L,"BERG, Tom",215,81,296,592
City & County of Honolulu,41-02,State Representative,41,R,"JEREMIAH, Bryan E.",593,178,778,1549
City & County of Honolulu,41-02,State Representative,41,D,"LOPRESTI, Matthew",822,219,812,1853
City & County of Honolulu,41-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",233,58,263,554
City & County of Honolulu,41-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",11,2,12,25
City & County of Honolulu,41-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",578,133,522,1233
City & County of Honolulu,41-03,U.S. House,1,R,"DJOU, Charles",382,90,462,934
City & County of Honolulu,41-03,U.S. House,1,D,"TAKAI, Mark",448,108,359,915
City & County of Honolulu,41-03,Governor,,R,AIONA / AHU,306,73,367,746
City & County of Honolulu,41-03,Governor,,L,DAVIS / MARLIN,10,2,7,19
City & County of Honolulu,41-03,Governor,,I,HANNEMANN / CHANG,127,40,119,286
City & County of Honolulu,41-03,Governor,,D,IGE / TSUTSUI,388,82,335,805
City & County of Honolulu,41-03,State Representative,41,L,"BERG, Tom",118,29,162,309
City & County of Honolulu,41-03,State Representative,41,R,"JEREMIAH, Bryan E.",228,51,246,525
City & County of Honolulu,41-03,State Representative,41,D,"LOPRESTI, Matthew",461,116,400,977
City & County of Honolulu,41-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",21,4,62,87
City & County of Honolulu,41-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",0,0,3,3
City & County of Honolulu,41-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",62,21,87,170
City & County of Honolulu,41-04,U.S. House,1,R,"DJOU, Charles",38,18,86,142
City & County of Honolulu,41-04,U.S. House,1,D,"TAKAI, Mark",45,8,68,121
City & County of Honolulu,41-04,Governor,,R,AIONA / AHU,36,9,70,115
City & County of Honolulu,41-04,Governor,,L,DAVIS / MARLIN,0,0,3,3
City & County of Honolulu,41-04,Governor,,I,HANNEMANN / CHANG,13,4,28,45
City & County of Honolulu,41-04,Governor,,D,IGE / TSUTSUI,35,13,56,104
City & County of Honolulu,41-04,State Representative,41,L,"BERG, Tom",24,8,18,50
City & County of Honolulu,41-04,State Representative,41,R,"JEREMIAH, Bryan E.",16,3,61,80
City & County of Honolulu,41-04,State Representative,41,D,"LOPRESTI, Matthew",45,15,74,134
City & County of Honolulu,42-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",520,233,731,1484
City & County of Honolulu,42-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",24,7,36,67
City & County of Honolulu,42-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",811,392,1134,2337
City & County of Honolulu,42-01,U.S. House,1,R,"DJOU, Charles",769,365,1181,2315
City & County of Honolulu,42-01,U.S. House,1,D,"TAKAI, Mark",610,276,743,1629
City & County of Honolulu,42-01,Governor,,R,AIONA / AHU,756,331,1070,2157
City & County of Honolulu,42-01,Governor,,L,DAVIS / MARLIN,14,4,16,34
City & County of Honolulu,42-01,Governor,,I,HANNEMANN / CHANG,143,100,273,516
City & County of Honolulu,42-01,Governor,,D,IGE / TSUTSUI,479,208,573,1260
City & County of Honolulu,42-01,State Representative,42,D,"HAR, Sharon E.",1045,490,1323,2858
City & County of Honolulu,42-01,State Representative,42,R,"MOSES, Suk",302,145,555,1002
City & County of Honolulu,42-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",194,71,282,547
City & County of Honolulu,42-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",1,4,22,27
City & County of Honolulu,42-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",263,103,421,787
City & County of Honolulu,42-02,U.S. House,2,R,"CROWLEY, Kawika",131,47,182,360
City & County of Honolulu,42-02,U.S. House,2,D,"GABBARD, Tulsi",328,131,527,986
City & County of Honolulu,42-02,U.S. House,2,L,"KENT, Joe",4,1,16,21
City & County of Honolulu,42-02,Governor,,R,AIONA / AHU,247,93,376,716
City & County of Honolulu,42-02,Governor,,L,DAVIS / MARLIN,8,3,14,25
City & County of Honolulu,42-02,Governor,,I,HANNEMANN / CHANG,58,25,112,195
City & County of Honolulu,42-02,Governor,,D,IGE / TSUTSUI,157,59,234,450
City & County of Honolulu,42-02,State Representative,42,D,"HAR, Sharon E.",302,127,490,919
City & County of Honolulu,42-02,State Representative,42,R,"MOSES, Suk",158,51,236,445
City & County of Honolulu,42-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",280,108,433,821
City & County of Honolulu,42-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",19,7,20,46
City & County of Honolulu,42-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",367,216,560,1143
City & County of Honolulu,42-03,U.S. House,2,R,"CROWLEY, Kawika",190,89,333,612
City & County of Honolulu,42-03,U.S. House,2,D,"GABBARD, Tulsi",453,242,652,1347
City & County of Honolulu,42-03,U.S. House,2,L,"KENT, Joe",18,5,28,51
City & County of Honolulu,42-03,Governor,,R,AIONA / AHU,355,146,579,1080
City & County of Honolulu,42-03,Governor,,L,DAVIS / MARLIN,11,4,19,34
City & County of Honolulu,42-03,Governor,,I,HANNEMANN / CHANG,98,51,134,283
City & County of Honolulu,42-03,Governor,,D,IGE / TSUTSUI,228,140,295,663
City & County of Honolulu,42-03,State Representative,42,D,"HAR, Sharon E.",469,245,643,1357
City & County of Honolulu,42-03,State Representative,42,R,"MOSES, Suk",185,85,356,626
City & County of Honolulu,43-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",50,1,0,51
City & County of Honolulu,43-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
City & County of Honolulu,43-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",63,3,0,66
City & County of Honolulu,43-01,U.S. House,1,R,"DJOU, Charles",71,2,0,73
City & County of Honolulu,43-01,U.S. House,1,D,"TAKAI, Mark",44,2,0,46
City & County of Honolulu,43-01,Governor,,R,AIONA / AHU,63,1,0,64
City & County of Honolulu,43-01,Governor,,L,DAVIS / MARLIN,1,0,0,1
City & County of Honolulu,43-01,Governor,,I,HANNEMANN / CHANG,8,0,0,8
City & County of Honolulu,43-01,Governor,,D,IGE / TSUTSUI,43,3,0,46
City & County of Honolulu,43-01,State Representative,43,D,"AWANA, Karen Leinani",44,1,0,45
City & County of Honolulu,43-01,State Representative,43,R,"TUPOLA, Andria P.",68,2,0,70
City & County of Honolulu,43-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",22,8,51,81
City & County of Honolulu,43-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,1,2,8
City & County of Honolulu,43-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",32,15,50,97
City & County of Honolulu,43-02,U.S. House,1,R,"DJOU, Charles",34,13,62,109
City & County of Honolulu,43-02,U.S. House,1,D,"TAKAI, Mark",26,11,43,80
City & County of Honolulu,43-02,Governor,,R,AIONA / AHU,27,9,63,99
City & County of Honolulu,43-02,Governor,,L,DAVIS / MARLIN,1,1,1,3
City & County of Honolulu,43-02,Governor,,I,HANNEMANN / CHANG,5,1,13,19
City & County of Honolulu,43-02,Governor,,D,IGE / TSUTSUI,28,13,28,69
City & County of Honolulu,43-02,State Representative,43,D,"AWANA, Karen Leinani",32,13,39,84
City & County of Honolulu,43-02,State Representative,43,R,"TUPOLA, Andria P.",25,11,64,100
City & County of Honolulu,43-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",76,57,124,257
City & County of Honolulu,43-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,3,15,25
City & County of Honolulu,43-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",104,49,167,320
City & County of Honolulu,43-03,U.S. House,1,R,"DJOU, Charles",106,69,180,355
City & County of Honolulu,43-03,U.S. House,1,D,"TAKAI, Mark",86,40,130,256
City & County of Honolulu,43-03,Governor,,R,AIONA / AHU,97,65,156,318
City & County of Honolulu,43-03,Governor,,L,DAVIS / MARLIN,1,0,10,11
City & County of Honolulu,43-03,Governor,,I,HANNEMANN / CHANG,22,8,38,68
City & County of Honolulu,43-03,Governor,,D,IGE / TSUTSUI,75,38,109,222
City & County of Honolulu,43-03,State Senate,21,R,"KU, Tercia L.",76,62,133,271
City & County of Honolulu,43-03,State Senate,21,D,"SHIMABUKURO, Maile S.L.",102,46,166,314
City & County of Honolulu,43-03,State Representative,43,D,"AWANA, Karen Leinani",85,36,148,269
City & County of Honolulu,43-03,State Representative,43,R,"TUPOLA, Andria P.",99,71,159,329
City & County of Honolulu,43-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",325,88,470,883
City & County of Honolulu,43-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",25,4,47,76
City & County of Honolulu,43-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",497,139,827,1463
City & County of Honolulu,43-04,U.S. House,2,R,"CROWLEY, Kawika",198,44,239,481
City & County of Honolulu,43-04,U.S. House,2,D,"GABBARD, Tulsi",639,183,1078,1900
City & County of Honolulu,43-04,U.S. House,2,L,"KENT, Joe",14,2,26,42
City & County of Honolulu,43-04,Governor,,R,AIONA / AHU,441,121,688,1250
City & County of Honolulu,43-04,Governor,,L,DAVIS / MARLIN,6,5,31,42
City & County of Honolulu,43-04,Governor,,I,HANNEMANN / CHANG,138,40,256,434
City & County of Honolulu,43-04,Governor,,D,IGE / TSUTSUI,286,69,405,760
City & County of Honolulu,43-04,State Senate,21,R,"KU, Tercia L.",267,85,432,784
City & County of Honolulu,43-04,State Senate,21,D,"SHIMABUKURO, Maile S.L.",572,141,898,1611
City & County of Honolulu,43-04,State Representative,43,D,"AWANA, Karen Leinani",398,93,564,1055
City & County of Honolulu,43-04,State Representative,43,R,"TUPOLA, Andria P.",460,138,792,1390
City & County of Honolulu,43-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",219,58,393,670
City & County of Honolulu,43-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",11,6,28,45
City & County of Honolulu,43-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",296,75,495,866
City & County of Honolulu,43-05,U.S. House,2,R,"CROWLEY, Kawika",148,43,255,446
City & County of Honolulu,43-05,U.S. House,2,D,"GABBARD, Tulsi",370,94,649,1113
City & County of Honolulu,43-05,U.S. House,2,L,"KENT, Joe",9,5,15,29
City & County of Honolulu,43-05,Governor,,R,AIONA / AHU,277,80,516,873
City & County of Honolulu,43-05,Governor,,L,DAVIS / MARLIN,7,6,17,30
City & County of Honolulu,43-05,Governor,,I,HANNEMANN / CHANG,60,15,125,200
City & County of Honolulu,43-05,Governor,,D,IGE / TSUTSUI,188,40,270,498
City & County of Honolulu,43-05,State Senate,21,R,"KU, Tercia L.",187,47,301,535
City & County of Honolulu,43-05,State Senate,21,D,"SHIMABUKURO, Maile S.L.",330,91,603,1024
City & County of Honolulu,43-05,State Representative,43,D,"AWANA, Karen Leinani",221,53,369,643
City & County of Honolulu,43-05,State Representative,43,R,"TUPOLA, Andria P.",302,86,552,940
City & County of Honolulu,44-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",437,74,566,1077
City & County of Honolulu,44-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",23,7,54,84
City & County of Honolulu,44-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",633,110,995,1738
City & County of Honolulu,44-01,U.S. House,2,R,"CROWLEY, Kawika",291,44,330,665
City & County of Honolulu,44-01,U.S. House,2,D,"GABBARD, Tulsi",791,150,1268,2209
City & County of Honolulu,44-01,U.S. House,2,L,"KENT, Joe",12,5,28,45
City & County of Honolulu,44-01,Governor,,R,AIONA / AHU,593,92,806,1491
City & County of Honolulu,44-01,Governor,,L,DAVIS / MARLIN,18,4,24,46
City & County of Honolulu,44-01,Governor,,I,HANNEMANN / CHANG,141,29,269,439
City & County of Honolulu,44-01,Governor,,D,IGE / TSUTSUI,374,77,564,1015
City & County of Honolulu,44-01,State Senate,21,R,"KU, Tercia L.",310,45,433,788
City & County of Honolulu,44-01,State Senate,21,D,"SHIMABUKURO, Maile S.L.",712,140,1181,2033
City & County of Honolulu,44-01,State Representative,44,L,"FRENZEL, Allen (AL)",132,37,224,393
City & County of Honolulu,44-01,State Representative,44,G,"GATES, Cedric Asuega",173,30,447,650
City & County of Honolulu,44-01,State Representative,44,D,"JORDAN, Jo",773,130,932,1835
City & County of Honolulu,44-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",217,38,323,578
City & County of Honolulu,44-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",19,3,41,63
City & County of Honolulu,44-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",328,82,562,972
City & County of Honolulu,44-02,U.S. House,2,R,"CROWLEY, Kawika",158,33,203,394
City & County of Honolulu,44-02,U.S. House,2,D,"GABBARD, Tulsi",398,89,699,1186
City & County of Honolulu,44-02,U.S. House,2,L,"KENT, Joe",11,2,26,39
City & County of Honolulu,44-02,Governor,,R,AIONA / AHU,274,51,430,755
City & County of Honolulu,44-02,Governor,,L,DAVIS / MARLIN,11,3,26,40
City & County of Honolulu,44-02,Governor,,I,HANNEMANN / CHANG,70,19,129,218
City & County of Honolulu,44-02,Governor,,D,IGE / TSUTSUI,219,54,355,628
City & County of Honolulu,44-02,State Senate,21,R,"KU, Tercia L.",186,33,273,492
City & County of Honolulu,44-02,State Senate,21,D,"SHIMABUKURO, Maile S.L.",371,87,639,1097
City & County of Honolulu,44-02,State Representative,44,L,"FRENZEL, Allen (AL)",126,29,174,329
City & County of Honolulu,44-02,State Representative,44,G,"GATES, Cedric Asuega",87,33,255,375
City & County of Honolulu,44-02,State Representative,44,D,"JORDAN, Jo",335,62,471,868
City & County of Honolulu,45-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",330,26,440,796
City & County of Honolulu,45-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",11,5,25,41
City & County of Honolulu,45-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",706,68,732,1506
City & County of Honolulu,45-01,U.S. House,1,R,"DJOU, Charles",514,42,697,1253
City & County of Honolulu,45-01,U.S. House,1,D,"TAKAI, Mark",574,59,526,1159
City & County of Honolulu,45-01,Governor,,R,AIONA / AHU,428,38,580,1046
City & County of Honolulu,45-01,Governor,,L,DAVIS / MARLIN,8,0,21,29
City & County of Honolulu,45-01,Governor,,I,HANNEMANN / CHANG,97,17,126,240
City & County of Honolulu,45-01,Governor,,D,IGE / TSUTSUI,561,46,498,1105
City & County of Honolulu,45-01,State Senate,18,L,"BANDA, Raymond, III",25,1,34,60
City & County of Honolulu,45-01,State Senate,18,D,"KIDANI, Michelle",640,65,633,1338
City & County of Honolulu,45-01,State Senate,18,R,"KIM, Dennis C.H.",380,33,520,933
City & County of Honolulu,45-01,State Representative,45,R,"CHEAPE MATSUMOTO, Lauren",856,76,951,1883
City & County of Honolulu,45-01,State Representative,45,D,"MAGAOAY, Michael Yadao",213,25,252,490
City & County of Honolulu,45-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",76,7,120,203
City & County of Honolulu,45-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",8,0,17,25
City & County of Honolulu,45-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",105,19,178,302
City & County of Honolulu,45-02,U.S. House,1,R,"DJOU, Charles",110,11,176,297
City & County of Honolulu,45-02,U.S. House,1,D,"TAKAI, Mark",87,16,143,246
City & County of Honolulu,45-02,Governor,,R,AIONA / AHU,94,12,158,264
City & County of Honolulu,45-02,Governor,,L,DAVIS / MARLIN,6,0,8,14
City & County of Honolulu,45-02,Governor,,I,HANNEMANN / CHANG,27,3,53,83
City & County of Honolulu,45-02,Governor,,D,IGE / TSUTSUI,71,12,103,186
City & County of Honolulu,45-02,State Representative,45,R,"CHEAPE MATSUMOTO, Lauren",141,21,241,403
City & County of Honolulu,45-02,State Representative,45,D,"MAGAOAY, Michael Yadao",50,6,77,133
City & County of Honolulu,45-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",0,0,0,0
City & County of Honolulu,45-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
City & County of Honolulu,45-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1,0,0,1
City & County of Honolulu,45-03,U.S. House,2,R,"CROWLEY, Kawika",0,0,0,0
City & County of Honolulu,45-03,U.S. House,2,D,"GABBARD, Tulsi",1,0,0,1
City & County of Honolulu,45-03,U.S. House,2,L,"KENT, Joe",0,0,0,0
City & County of Honolulu,45-03,Governor,,R,AIONA / AHU,0,0,0,0
City & County of Honolulu,45-03,Governor,,L,DAVIS / MARLIN,0,0,0,0
City & County of Honolulu,45-03,Governor,,I,HANNEMANN / CHANG,0,0,0,0
City & County of Honolulu,45-03,Governor,,D,IGE / TSUTSUI,1,0,0,1
City & County of Honolulu,45-03,State Representative,45,R,"CHEAPE MATSUMOTO, Lauren",0,0,0,0
City & County of Honolulu,45-03,State Representative,45,D,"MAGAOAY, Michael Yadao",1,0,0,1
City & County of Honolulu,45-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",100,3,252,355
City & County of Honolulu,45-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",21,2,32,55
City & County of Honolulu,45-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",306,18,538,862
City & County of Honolulu,45-04,U.S. House,2,R,"CROWLEY, Kawika",66,3,186,255
City & County of Honolulu,45-04,U.S. House,2,D,"GABBARD, Tulsi",348,19,606,973
City & County of Honolulu,45-04,U.S. House,2,L,"KENT, Joe",18,1,26,45
City & County of Honolulu,45-04,Governor,,R,AIONA / AHU,140,6,336,482
City & County of Honolulu,45-04,Governor,,L,DAVIS / MARLIN,11,1,25,37
City & County of Honolulu,45-04,Governor,,I,HANNEMANN / CHANG,41,2,83,126
City & County of Honolulu,45-04,Governor,,D,IGE / TSUTSUI,247,14,389,650
City & County of Honolulu,45-04,State Senate,23,R,"FALE, Richard Lee",144,8,259,411
City & County of Honolulu,45-04,State Senate,23,D,"RIVIERE, Gil",283,15,557,855
City & County of Honolulu,45-04,State Representative,45,R,"CHEAPE MATSUMOTO, Lauren",256,9,510,775
City & County of Honolulu,45-04,State Representative,45,D,"MAGAOAY, Michael Yadao",182,14,314,510
City & County of Honolulu,45-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",6,0,0,6
City & County of Honolulu,45-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",1,0,0,1
City & County of Honolulu,45-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",43,0,0,43
City & County of Honolulu,45-05,U.S. House,2,R,"CROWLEY, Kawika",5,0,0,5
City & County of Honolulu,45-05,U.S. House,2,D,"GABBARD, Tulsi",42,0,0,42
City & County of Honolulu,45-05,U.S. House,2,L,"KENT, Joe",3,0,0,3
City & County of Honolulu,45-05,Governor,,R,AIONA / AHU,8,0,0,8
City & County of Honolulu,45-05,Governor,,L,DAVIS / MARLIN,2,0,0,2
City & County of Honolulu,45-05,Governor,,I,HANNEMANN / CHANG,14,0,0,14
City & County of Honolulu,45-05,Governor,,D,IGE / TSUTSUI,27,0,0,27
City & County of Honolulu,45-05,State Senate,23,R,"FALE, Richard Lee",14,0,0,14
City & County of Honolulu,45-05,State Senate,23,D,"RIVIERE, Gil",32,0,0,32
City & County of Honolulu,45-05,State Representative,45,R,"CHEAPE MATSUMOTO, Lauren",9,0,0,9
City & County of Honolulu,45-05,State Representative,45,D,"MAGAOAY, Michael Yadao",42,0,0,42
City & County of Honolulu,46-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",87,11,106,204
City & County of Honolulu,46-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,1,6,14
City & County of Honolulu,46-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",130,17,166,313
City & County of Honolulu,46-01,U.S. House,1,R,"DJOU, Charles",122,13,151,286
City & County of Honolulu,46-01,U.S. House,1,D,"TAKAI, Mark",106,17,127,250
City & County of Honolulu,46-01,Governor,,R,AIONA / AHU,115,12,122,249
City & County of Honolulu,46-01,Governor,,L,DAVIS / MARLIN,2,0,8,10
City & County of Honolulu,46-01,Governor,,I,HANNEMANN / CHANG,25,4,29,58
City & County of Honolulu,46-01,Governor,,D,IGE / TSUTSUI,88,14,121,223
City & County of Honolulu,46-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",205,12,314,531
City & County of Honolulu,46-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",13,1,29,43
City & County of Honolulu,46-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",566,31,564,1161
City & County of Honolulu,46-02,U.S. House,2,R,"CROWLEY, Kawika",139,7,222,368
City & County of Honolulu,46-02,U.S. House,2,D,"GABBARD, Tulsi",637,37,661,1335
City & County of Honolulu,46-02,U.S. House,2,L,"KENT, Joe",14,0,19,33
City & County of Honolulu,46-02,Governor,,R,AIONA / AHU,292,15,401,708
City & County of Honolulu,46-02,Governor,,L,DAVIS / MARLIN,9,1,17,27
City & County of Honolulu,46-02,Governor,,I,HANNEMANN / CHANG,73,4,122,199
City & County of Honolulu,46-02,Governor,,D,IGE / TSUTSUI,447,25,397,869
City & County of Honolulu,46-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",261,19,424,704
City & County of Honolulu,46-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,3,27,45
City & County of Honolulu,46-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",601,57,836,1494
City & County of Honolulu,46-03,U.S. House,2,R,"CROWLEY, Kawika",159,13,283,455
City & County of Honolulu,46-03,U.S. House,2,D,"GABBARD, Tulsi",710,65,968,1743
City & County of Honolulu,46-03,U.S. House,2,L,"KENT, Joe",12,1,26,39
City & County of Honolulu,46-03,Governor,,R,AIONA / AHU,339,29,582,950
City & County of Honolulu,46-03,Governor,,L,DAVIS / MARLIN,14,1,18,33
City & County of Honolulu,46-03,Governor,,I,HANNEMANN / CHANG,100,10,135,245
City & County of Honolulu,46-03,Governor,,D,IGE / TSUTSUI,479,41,585,1105
City & County of Honolulu,46-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",55,3,161,219
City & County of Honolulu,46-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",6,1,19,26
City & County of Honolulu,46-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",140,4,342,486
City & County of Honolulu,46-04,U.S. House,2,R,"CROWLEY, Kawika",52,2,82,136
City & County of Honolulu,46-04,U.S. House,2,D,"GABBARD, Tulsi",141,5,420,566
City & County of Honolulu,46-04,U.S. House,2,L,"KENT, Joe",7,0,13,20
City & County of Honolulu,46-04,Governor,,R,AIONA / AHU,97,2,224,323
City & County of Honolulu,46-04,Governor,,L,DAVIS / MARLIN,4,0,11,15
City & County of Honolulu,46-04,Governor,,I,HANNEMANN / CHANG,37,3,67,107
City & County of Honolulu,46-04,Governor,,D,IGE / TSUTSUI,67,3,226,296
City & County of Honolulu,47-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",125,13,237,375
City & County of Honolulu,47-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",9,1,24,34
City & County of Honolulu,47-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",313,19,502,834
City & County of Honolulu,47-01,U.S. House,2,R,"CROWLEY, Kawika",75,8,178,261
City & County of Honolulu,47-01,U.S. House,2,D,"GABBARD, Tulsi",369,23,574,966
City & County of Honolulu,47-01,U.S. House,2,L,"KENT, Joe",10,1,15,26
City & County of Honolulu,47-01,Governor,,R,AIONA / AHU,168,18,338,524
City & County of Honolulu,47-01,Governor,,L,DAVIS / MARLIN,8,1,20,29
City & County of Honolulu,47-01,Governor,,I,HANNEMANN / CHANG,35,2,89,126
City & County of Honolulu,47-01,Governor,,D,IGE / TSUTSUI,252,12,340,604
City & County of Honolulu,47-01,State Senate,23,R,"FALE, Richard Lee",152,15,280,447
City & County of Honolulu,47-01,State Senate,23,D,"RIVIERE, Gil",290,17,481,788
City & County of Honolulu,47-01,State Representative,47,D,"FONOIMOANA, Kent K.",281,23,443,747
City & County of Honolulu,47-01,State Representative,47,R,"POUHA, Feki",134,9,284,427
City & County of Honolulu,47-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",148,6,273,427
City & County of Honolulu,47-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,0,30,37
City & County of Honolulu,47-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",191,20,454,665
City & County of Honolulu,47-02,U.S. House,2,R,"CROWLEY, Kawika",103,1,213,317
City & County of Honolulu,47-02,U.S. House,2,D,"GABBARD, Tulsi",226,25,516,767
City & County of Honolulu,47-02,U.S. House,2,L,"KENT, Joe",10,0,27,37
City & County of Honolulu,47-02,Governor,,R,AIONA / AHU,176,8,345,529
City & County of Honolulu,47-02,Governor,,L,DAVIS / MARLIN,6,1,26,33
City & County of Honolulu,47-02,Governor,,I,HANNEMANN / CHANG,29,0,59,88
City & County of Honolulu,47-02,Governor,,D,IGE / TSUTSUI,140,17,338,495
City & County of Honolulu,47-02,State Senate,23,R,"FALE, Richard Lee",136,8,232,376
City & County of Honolulu,47-02,State Senate,23,D,"RIVIERE, Gil",211,18,533,762
City & County of Honolulu,47-02,State Representative,47,D,"FONOIMOANA, Kent K.",188,19,462,669
City & County of Honolulu,47-02,State Representative,47,R,"POUHA, Feki",141,7,278,426
City & County of Honolulu,47-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",164,15,621,800
City & County of Honolulu,47-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",4,0,38,42
City & County of Honolulu,47-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",157,9,500,666
City & County of Honolulu,47-03,U.S. House,2,R,"CROWLEY, Kawika",117,17,459,593
City & County of Honolulu,47-03,U.S. House,2,D,"GABBARD, Tulsi",203,9,673,885
City & County of Honolulu,47-03,U.S. House,2,L,"KENT, Joe",7,0,38,45
